fit_seconds,rmse_train,rmse_test_shaped,rmse_test_true,nasa_score_true,n_train,n_test,n_features,pipeline,tsk_order,n_gaussians,top_p,detect_interactions,norm_conorm,l2_reg,scaler
6.457538845999807,7.065818328568233,8.768466769056909,6.91104005679873,11491.171972495891,26320,6270,60,A3_raw_memory_cc/B3/C3_physical,full-2nd,3,0.95,True,hamacher,1e-06,standard
1.4296182350008166,6.3888969106280715,8.83812770688367,6.911855449744924,12372.490584206807,26320,6270,96,A3_raw_memory_cc/B2/C3_physical,full-2nd,3,0.9,False,hamacher,1e-06,standard
6.317331796002691,6.889298161267561,8.81281606537456,6.91606123777738,11526.883857122626,26320,6270,60,A3_raw_memory_cc/B3/C3_physical,full-2nd,3,0.9,True,hamacher,0.01,
6.359899121001945,6.8872298648883135,8.829246344804027,6.932422933726616,11546.97830851602,26320,6270,60,A3_raw_memory_cc/B3/C3_physical,full-2nd,3,0.9,True,hamacher,1e-06,
6.432395638999878,7.039353926403746,8.812678844809659,6.933869068650382,11572.2475302833,26320,6270,60,A3_raw_memory_cc/B3/C3_physical,full-2nd,5,0.9,True,hamacher,0.01,
6.449055243996554,7.037532550183967,8.824744058072804,6.945225875461377,11586.313691125057,26320,6270,60,A3_raw_memory_cc/B3/C3_physical,full-2nd,5,0.9,True,hamacher,1e-06,
8.54328956399695,5.970952266551844,8.803340354993324,6.997384313285526,12210.141556715636,26320,6270,96,A3_raw_memory_cc/B2/C3_physical,full-2nd,3,0.95,False,hamacher,1e-06,standard
0.8299377930015908,6.7711060664426945,8.840809647979547,7.004666906014552,11559.008062481156,26320,6270,96,A3_raw_memory_cc/B2/C3_physical,full-2nd,3,0.95,False,hamacher,1e-06,
0.844706716001383,6.812599990570098,8.807190895956282,7.030783866393585,11596.258133548741,26320,6270,96,A3_raw_memory_cc/B2/C3_physical,full-2nd,3,0.95,False,hamacher,0.01,
0.9416560109966667,6.750394026537619,8.968783789767683,7.042234204227596,11605.76156263506,26320,6270,96,A3_raw_memory_cc/B2/C3_physical,full-2nd,5,0.95,False,hamacher,1e-06,
0.9482757120058523,6.789499935110746,8.92285933614101,7.084055256065356,11654.636740335916,26320,6270,96,A3_raw_memory_cc/B2/C3_physical,full-2nd,5,0.95,False,hamacher,0.01,
9.080429017994902,5.984465415025241,8.935159993150888,7.148286757067208,31634.765612164578,26320,6270,96,A3_raw_memory_cc/B2/C3_physical,full-2nd,0,0.95,False,hamacher,1e-06,standard
1.0716379829973448,7.299554210620468,8.596288826709197,7.160447348346273,11708.0035920789,26320,6270,96,A3_raw_memory_cc/B2/C3_physical,1st,0,0.95,False,hamacher,1e-06,standard
1.0646617319944198,7.340671258892564,8.615749738790141,7.174444486969272,11740.786519253164,26320,6270,96,A3_raw_memory_cc/B2/C3_physical,1st,0,0.95,False,hamacher,0.01,standard
0.6267240550005226,7.281374455524554,8.69293205048959,7.189432106490985,11749.682002310692,26320,6270,96,A3_raw_memory_cc/B2/C3_physical,1st,3,0.95,False,hamacher,1e-06,standard
0.6091763889999129,7.317180659491902,8.709272999814667,7.209115799489479,11781.28313898063,26320,6270,96,A3_raw_memory_cc/B2/C3_physical,1st,3,0.95,False,hamacher,0.01,standard
0.7448071839971817,7.176410032719848,8.789685464389194,7.237294104984903,11879.650157201799,26320,6270,60,A3_raw_memory_cc/B3/C3_physical,1st,0,0.95,False,hamacher,0.01,
6.783450431998062,7.176410032719848,8.789685464389194,7.237294104984903,11879.650157201799,26320,6270,60,A3_raw_memory_cc/B3/C3_physical,1st,0,0.95,True,hamacher,0.01,
6.783694001998811,7.1756478531933245,8.789352569600762,7.241029117327729,11882.276090192538,26320,6270,60,A3_raw_memory_cc/B3/C3_physical,1st,0,0.95,True,hamacher,1e-06,
0.7522894540015841,7.1756478531933245,8.789352569600762,7.241029117327729,11882.276090192538,26320,6270,60,A3_raw_memory_cc/B3/C3_physical,1st,0,0.95,False,hamacher,1e-06,
0.7031509900043602,6.967883510837279,8.86254903957399,7.290895466949615,11925.684010383215,26320,6270,60,A3_raw_memory_cc/B3/C3_physical,full-2nd,5,0.9,False,hamacher,0.01,standard
0.7174573770025745,6.94629015791992,8.874038002393913,7.302552338899966,12000.978151591167,26320,6270,60,A3_raw_memory_cc/B3/C3_physical,full-2nd,5,0.9,False,hamacher,1e-06,standard
0.4052936559965019,7.499052608118434,8.867096993346802,7.322869025868031,11983.990306789005,26320,6270,60,A3_raw_memory_cc/B3/C3_physical,1st,3,0.95,False,hamacher,0.01,
6.385436349999509,7.499052608118434,8.867096993346802,7.322869025868031,11983.990306789005,26320,6270,60,A3_raw_memory_cc/B3/C3_physical,1st,3,0.95,True,hamacher,0.01,
0.5635428780005896,7.401683223996108,8.817401276898662,7.327313417660024,12025.269678695982,26320,6270,60,A3_raw_memory_cc/B3/C3_physical,1st,5,0.95,False,hamacher,0.01,
6.564423955001985,7.401683223996108,8.817401276898662,7.327313417660024,12025.269678695982,26320,6270,60,A3_raw_memory_cc/B3/C3_physical,1st,5,0.95,True,hamacher,0.01,
0.8174370039996575,6.775067468188903,8.901638761802884,7.327969496079577,11938.41987633807,26320,6270,60,A3_raw_memory_cc/B3/C3_physical,full-2nd,0,0.9,False,hamacher,0.01,standard
0.4138600759979454,7.366736410524889,8.996231476494803,7.329321836779903,12036.371325998942,26320,6270,60,A3_raw_memory_cc/B3/C3_physical,1st,0,0.9,False,hamacher,0.01,
6.521631826995872,7.366736410524889,8.996231476494803,7.329321836779903,12036.371325998942,26320,6270,60,A3_raw_memory_cc/B3/C3_physical,1st,0,0.9,True,hamacher,0.01,
6.65375131899782,7.3667308109756995,8.996789858486451,7.329604223326038,12036.705901498479,26320,6270,60,A3_raw_memory_cc/B3/C3_physical,1st,0,0.9,True,hamacher,1e-06,
0.44523889099946246,7.3667308109756995,8.996789858486451,7.329604223326038,12036.705901498479,26320,6270,60,A3_raw_memory_cc/B3/C3_physical,1st,0,0.9,False,hamacher,1e-06,
0.5700946580036543,7.40065809684756,8.813964179420037,7.333174471863966,12028.185308775108,26320,6270,60,A3_raw_memory_cc/B3/C3_physical,1st,5,0.95,False,hamacher,1e-06,
6.629886041999271,7.40065809684756,8.813964179420037,7.333174471863966,12028.185308775108,26320,6270,60,A3_raw_memory_cc/B3/C3_physical,1st,5,0.95,True,hamacher,1e-06,
0.4061996239979635,7.497131426447114,8.86137814234551,7.334505722273075,11991.683637653136,26320,6270,60,A3_raw_memory_cc/B3/C3_physical,1st,3,0.95,False,hamacher,1e-06,
6.412950147998345,7.497131426447114,8.86137814234551,7.334505722273075,11991.683637653136,26320,6270,60,A3_raw_memory_cc/B3/C3_physical,1st,3,0.95,True,hamacher,1e-06,
0.7684219270013273,6.753287626066373,8.900372733632132,7.335719180340294,11949.321408295564,26320,6270,60,A3_raw_memory_cc/B3/C3_physical,full-2nd,0,0.9,False,hamacher,1e-06,standard
0.5886315960015054,6.761330622525361,8.936864350176844,7.350333510602841,12020.151611097088,26320,6270,60,A3_raw_memory_cc/B3/C3_physical,full-2nd,3,0.9,False,hamacher,0.01,standard
0.611919360999309,6.734466629763499,8.94124319210361,7.359973586765911,12079.493213941332,26320,6270,60,A3_raw_memory_cc/B3/C3_physical,full-2nd,3,0.9,False,hamacher,1e-06,standard
8.831197327002883,6.152954407044653,8.95686100177628,7.390734862172418,41105.752332273856,26320,6270,96,A3_raw_memory_cc/B2/C3_physical,full-2nd,5,0.95,False,hamacher,1e-06,standard
0.3515339360019425,7.404418878956039,8.909180407279962,7.443075857133552,12140.575246298642,26320,6270,60,A3_raw_memory_cc/B3/C3_physical,1st,3,0.9,False,hamacher,0.01,
6.31894908099639,7.404418878956039,8.909180407279962,7.443075857133552,12140.575246298642,26320,6270,60,A3_raw_memory_cc/B3/C3_physical,1st,3,0.9,True,hamacher,0.01,
0.2618073230041773,7.404407303481519,8.90994250638356,7.443496915625346,12141.05694456103,26320,6270,60,A3_raw_memory_cc/B3/C3_physical,1st,3,0.9,False,hamacher,1e-06,
6.3209731609968,7.404407303481519,8.90994250638356,7.443496915625346,12141.05694456103,26320,6270,60,A3_raw_memory_cc/B3/C3_physical,1st,3,0.9,True,hamacher,1e-06,
0.9416318429939565,7.646875843883248,8.722334593175285,7.45942307594707,12103.044518068578,26320,6270,96,A3_raw_memory_cc/B2/C3_physical,1st,5,0.95,False,hamacher,1e-06,standard
6.415218681002443,7.50306670478954,9.031885547431491,7.480571783472651,12247.631329582273,26320,6270,60,A3_raw_memory_cc/B3/C3_physical,1st,5,0.9,True,hamacher,0.01,
0.33872754000185523,7.50306670478954,9.031885547431491,7.480571783472651,12247.631329582273,26320,6270,60,A3_raw_memory_cc/B3/C3_physical,1st,5,0.9,False,hamacher,0.01,
6.36594373400294,7.5030267537681405,9.033864264611545,7.48173200473404,12249.103813639991,26320,6270,60,A3_raw_memory_cc/B3/C3_physical,1st,5,0.9,True,hamacher,1e-06,
0.3413732629996957,7.5030267537681405,9.033864264611545,7.48173200473404,12249.103813639991,26320,6270,60,A3_raw_memory_cc/B3/C3_physical,1st,5,0.9,False,hamacher,1e-06,
0.901708145000157,7.674356261462647,8.756104993317953,7.4829632619184165,12139.623135596288,26320,6270,96,A3_raw_memory_cc/B2/C3_physical,1st,5,0.95,False,hamacher,0.01,standard
0.6767483149960754,7.559905812690386,8.888835571686467,7.505859188519042,12157.302467846293,26320,6270,96,A3_raw_memory_cc/B2/C3_physical,1st,0,0.9,False,hamacher,1e-06,standard
0.6627434920010273,7.5599751916493005,8.889959566063773,7.506893940438584,12158.4714273432,26320,6270,96,A3_raw_memory_cc/B2/C3_physical,1st,0,0.9,False,hamacher,0.01,standard
0.4093918910002685,7.633686023858622,9.026292427079184,7.511309969780874,12191.193386900202,26320,6270,96,A3_raw_memory_cc/B2/C3_physical,1st,3,0.9,False,hamacher,1e-06,standard
0.4101278409943916,7.633745549058472,9.026901853977968,7.51315784634534,12193.226273823466,26320,6270,96,A3_raw_memory_cc/B2/C3_physical,1st,3,0.9,False,hamacher,0.01,standard
0.5077951549974387,7.671662220411449,8.950038017385666,7.515767488391726,12165.444732720889,26320,6270,60,A3_raw_memory_cc/B3/C3_physical,1st,0,0.95,False,hamacher,1e-06,standard
6.615313715999946,7.671662220411449,8.950038017385666,7.515767488391726,12165.444732720889,26320,6270,60,A3_raw_memory_cc/B3/C3_physical,1st,0,0.95,True,hamacher,1e-06,standard
6.623068106004212,7.6716654255119385,8.94987798519884,7.515800221924029,12165.487205063419,26320,6270,60,A3_raw_memory_cc/B3/C3_physical,1st,0,0.95,True,hamacher,0.01,standard
0.5085785400005989,7.6716654255119385,8.94987798519884,7.515800221924029,12165.487205063419,26320,6270,60,A3_raw_memory_cc/B3/C3_physical,1st,0,0.95,False,hamacher,0.01,standard
0.5961802880046889,8.201534260051153,9.03103009475165,7.564067250754602,12599.7533997498,26320,6270,60,A3_raw_memory_cc/B3/C3_physical,full-2nd,5,0.9,False,probability,0.01,
0.5825068819976877,7.730684220490486,8.95003275712288,7.573401407343459,12275.790043669467,26320,6270,96,A3_raw_memory_cc/B2/C3_physical,1st,5,0.9,False,hamacher,1e-06,standard
0.6042990109999664,7.730748053558508,8.950822919103738,7.575628398099311,12278.000212677518,26320,6270,96,A3_raw_memory_cc/B2/C3_physical,1st,5,0.9,False,hamacher,0.01,standard
6.593555147999723,7.350641388417465,8.875670760275232,7.582380996226515,12157.954762656569,26320,6270,60,A3_raw_memory_cc/B3/C3_physical,full-2nd,0,0.9,True,hamacher,1e-06,standard
6.580193256006169,7.350642804896437,8.875684110911477,7.5825205160086515,12158.167511669866,26320,6270,60,A3_raw_memory_cc/B3/C3_physical,full-2nd,0,0.9,True,hamacher,0.01,standard
0.6101236390022677,8.191095073860614,9.021006136758858,7.588582302094417,12616.440664098804,26320,6270,60,A3_raw_memory_cc/B3/C3_physical,full-2nd,5,0.9,False,probability,1e-06,
