dataset,config,n_rules,fit_seconds,pooled_rmse,pooled_r2,pooled_rmse_deg,pooled_rmse_deg_theta1,pooled_rmse_deg_theta2,pooled_rmse_deg_theta3,pooled_rmse_deg_theta4,pooled_rmse_deg_theta5,pooled_r2_theta1,pooled_r2_theta2,pooled_r2_theta3,pooled_r2_theta4,pooled_r2_theta5,trained_rmse,trained_r2,trained_rmse_deg,trained_rmse_deg_theta1,trained_rmse_deg_theta2,trained_rmse_deg_theta3,trained_rmse_deg_theta4,trained_rmse_deg_theta5,trained_r2_theta1,trained_r2_theta2,trained_r2_theta3,trained_r2_theta4,trained_r2_theta5,holdout_rmse,holdout_r2,holdout_rmse_deg,holdout_rmse_deg_theta1,holdout_rmse_deg_theta2,holdout_rmse_deg_theta3,holdout_rmse_deg_theta4,holdout_rmse_deg_theta5,holdout_r2_theta1,holdout_r2_theta2,holdout_r2_theta3,holdout_r2_theta4,holdout_r2_theta5
quintuple_frictionless,nb2_1st_g0_uniform_raw_probability,10,2.09,0.20941154097214146,0.28620193357142243,96.72272041883096,28.099726800980925,35.57507003763893,36.91319851386187,75.55346530259887,194.03693624634786,0.47856293250277926,0.09314729783174114,0.24746064611568974,0.11607651316038103,0.49576227824652086,0.20936991246329625,0.19614914864508956,94.9241954023506,29.871334253833094,34.60054755406691,39.59064648871264,56.268381905117316,195.52485716951304,0.2760329647842087,-0.02930713506835847,0.11579254647852644,0.2407320230653046,0.37749534396576656,0.23208635682229675,-0.0015488534631610707,161.81598399103095,30.128279213111036,31.75637550868877,45.99383192167285,55.71727649200486,351.83239661323154,0.4749161721641638,-0.041585536101409915,0.05536620937478709,-0.10705585100115655,-0.3893852617521898
quintuple_frictionless,nb2_full-2nd_g0_uniform_raw_probability,10,0.78,0.20281948912944942,0.327551170709966,91.23300109409901,27.510543314564845,34.55258915732319,36.117052510335334,73.91217622445913,181.38120011724493,0.5002002429481655,0.14452678467169067,0.2795722037563724,0.15406328140724146,0.55939334076636,0.18855522431948893,0.3235092712703326,70.90005089874913,31.3542241569488,32.191787099390254,35.61155386599225,52.78101942315871,138.0603809135375,0.2023696578514066,0.10901741836047063,0.2845968758046571,0.3319302945649898,0.6896321097701388,0.2418860048150678,-0.06667015037043089,183.08081152151192,30.004680265111446,30.758969159422193,46.19316916718292,55.03566923608943,400.7290717546492,0.479215567097235,0.02281534979330857,0.047160381005129315,-0.0801355901669496,-0.8024064595808778
quintuple_frictionless,nb3_1st_g0_uniform_raw_probability,15,1.01,0.20139027197592077,0.3395222708450242,93.3083737628416,28.05882174514567,33.80856910025046,34.190916591619185,74.08072614718506,186.9357469429779,0.4800799499308196,0.1809718958679014,0.35436458196782816,0.15020072048532473,0.531994205973247,0.19220256627845028,0.3094932645387577,75.46757399278653,29.87375500366902,34.130518677220124,34.11769217386124,54.29888412913967,149.35546304587618,0.275915620571918,-0.0015319691727135876,0.3433585748190373,0.29295339728866954,0.6367706991868775,0.2331834361843905,-0.003592798414535281,172.50668956967047,26.840148696260982,29.409112543301582,50.020476808755696,52.89878298647995,376.7056820744615,0.5832747434677004,0.10670084795915791,-0.1172746460023435,0.0021135314717070086,-0.5927784689688982
quintuple_frictionless,nb3_full-2nd_g0_uniform_raw_probability,15,1.07,0.19516272398479906,0.37708815398623186,88.8324006128118,27.353185948342315,33.0444757204676,33.94049160494443,71.01980669150998,177.25708144704822,0.5059014932506696,0.21757457314965423,0.3637876187071958,0.21897511985501283,0.5792019649686267,0.1847443614137598,0.35224858667345865,67.50534775837545,30.44017058896792,33.09396985957621,32.10110474971176,53.622125180291135,129.83540279269457,0.2481975919277618,0.058377615305062025,0.4186884633993292,0.3104682397754138,0.7255110229597264,0.23706575636701885,-0.021373782412929178,186.1747460960508,25.833647085352858,28.63228087794795,50.48985015939582,49.19428252361918,408.47116567452935,0.6139429993040004,0.15326994672695793,-0.13834119526015476,0.13698362858515467,-0.8727242914206041
quintuple_frictionless,nb5_1st_g0_uniform_raw_probability,25,1.77,0.1949390139271197,0.37971635396792075,88.19522259089499,26.916283174511687,32.60035821855617,33.77612528517676,72.80166591575475,175.11084370760688,0.5215595578657992,0.23846482453918139,0.3699347705880013,0.1792922549945989,0.5893303618520229,0.1818619713397663,0.3785098191834782,70.1516799102347,27.73874931622961,31.460770853594475,32.81497461184191,54.75867991544796,137.00998894223312,0.3757144250078601,0.14902312350869773,0.3925463728613162,0.28092834398075095,0.6943368305587658,0.2302085154619059,0.03774900022094354,176.81539696178373,27.042284400566707,28.921039263768762,44.221903209958256,52.06071804484406,387.4078164792402,0.5769743130733904,0.13610517347206053,0.12674888570766163,0.033481702938712554,-0.6845650740871074
quintuple_frictionless,nb5_full-2nd_g0_uniform_raw_probability,25,1.87,0.18863913031621068,0.41774213196508125,84.0381208631137,25.97501301075937,32.20337307087941,32.859079528519274,69.88076360902097,166.2444886993962,0.5544368627171516,0.25689882081080917,0.4036837467499378,0.24382697416561905,0.6298642553818885,0.16520943483268424,0.4808831235990473,58.241401395612364,26.883528318921037,29.868667663169806,27.856277381103784,50.37358148834392,109.69034997793226,0.4136160394199001,0.23297284147526764,0.5622611011916111,0.3914841569756212,0.8040814789328368,0.24121719191448676,-0.051276916636039685,188.69289178920528,27.935381506371986,29.53372625865988,45.88824453269672,54.01736974932961,413.94299524367744,0.548571263791783,0.09911454859838387,0.05969839583763714,-0.04053487128185718,-0.9232339201261452
quintuple_frictionless,nb8_1st_g0_uniform_raw_probability,40,3.52,0.18985686894461828,0.4105465604116832,86.30115255484345,26.1113366913157,31.174572573773936,34.59534999518882,69.28661666417477,172.01254399737581,0.5497477256136223,0.30362008086523307,0.33900021694519733,0.25663072510158225,0.6037340535327811,0.16697662997200796,0.4852900032137154,55.698148784428845,22.465807535758003,30.07374532480178,33.453757119302004,49.31978565163983,102.716508419271,0.5905002730206346,0.22240389694664375,0.36866657433821126,0.41667768409629846,0.8282015876667892,0.2376868875450832,-0.017240424203847925,192.76957366737122,27.717231990487587,26.368673290370484,48.14643235252761,49.478373977574265,423.75795253829756,0.555594217489242,0.28185913294901,-0.03512431921660997,0.1269872024222196,-1.0155183546631013
quintuple_frictionless,nb8_full-2nd_g0_uniform_raw_probability,40,3.49,0.17962599502289667,0.469068950605501,77.95860238846912,25.249438396239597,30.11202599952791,32.29558793876819,67.02973258000044,152.66780974599172,0.5789815272921002,0.350281583244735,0.4239605193534075,0.30426977566848246,0.6878513474687799,0.146181884244145,0.5989788345031113,44.6126982249939,21.19720675545867,26.354777472371925,28.756845768703194,44.715161187085826,77.33800182425134,0.63544184268677,0.4028303226518921,0.5335001797091627,0.5205141098405153,0.9026077176272164,0.23284068261420454,0.02973989992475361,187.67950990775216,27.521039958371258,27.923646466389062,42.81929283737704,49.613540334010494,412.6570722768877,0.5618632632060695,0.19466357058967765,0.18126516219757272,0.12221084742351729,-0.9113033437930691
quintuple_frictionless,nb12_1st_g0_uniform_raw_probability,60,6.28,0.18309342514090904,0.45070722396883395,82.63050383931154,25.73232956239056,30.732571380546393,32.44380258114684,66.70840521060634,164.40725483888372,0.5627237242357395,0.3232270034568182,0.4186611330786334,0.31092417542956685,0.6380000836434115,0.15541877405006962,0.5417917332686992,50.83363488396934,24.055540561609163,27.508884861654007,29.197013762903435,48.012492345036065,91.79988761260688,0.530495466961111,0.3493835924614863,0.5191098810032395,0.447191474298948,0.8627782516187109,0.2281138302618709,0.047771203598072874,173.95860949309073,26.877746319434063,27.223735534271263,46.84324446642871,52.18839837541451,380.69216643249143,0.5821064300499812,0.2345293959691006,0.020153096807401183,0.028735064481320682,-0.6266679693174393
quintuple_frictionless,nb12_full-2nd_g0_uniform_raw_probability,60,6.67,0.17188330676498956,0.5125559241142168,73.88482146066656,24.509247643367683,28.91041042007611,30.978188149846165,63.93159627066725,144.26164430613136,0.6033041422359204,0.40110079299655144,0.46999753921825294,0.36709723415997375,0.7212799119603855,0.13325871377467483,0.6552940038212067,40.293524749392795,21.182018871003752,21.764713321877174,26.37522314420401,45.06529218288954,66.85003409706555,0.6359640703217937,0.5927276350961338,0.6075708410106553,0.5129757201602403,0.9272317525172108,0.23407590081054397,0.024116136752344985,194.79575639021843,26.266950537606206,24.827600909685064,44.93496349352531,49.60373006418619,428.8833059239607,0.600883851367224,0.3633472863767532,0.09836019690883979,0.12255795012978032,-1.0645686010208721
quintuple_frictionless,nb20_1st_g0_uniform_raw_probability,100,8.89,0.17525186983370825,0.49504280667280953,78.23431188199575,24.937893128953117,29.543005465961933,31.440922316109194,63.26358201937675,155.29822177527942,0.5893070719334808,0.3746047569605242,0.45404554432296196,0.38025439771222036,0.6770022624348605,0.14716047681032543,0.5948488297031179,46.29016872461804,22.51478010113245,27.314775811015846,28.49668334461466,40.9086147336483,83.51832482210312,0.5887130138748369,0.35853299755236956,0.5419028208614962,0.5986754037866062,0.8864199124402808,0.22159810953350254,0.12547750269467337,181.35630148297335,26.081655766356455,25.478145711179756,39.65346081957942,47.92484341187607,399.0638597900069,0.6064949548167149,0.3295464152738743,0.29785552439374996,0.1809485612626679,-0.7874579422736401
quintuple_frictionless,nb20_full-2nd_g0_uniform_raw_probability,100,10.57,0.1606716194840128,0.5706194020356922,66.81477933783427,23.562460912002336,27.816269149667853,29.327960312509088,58.32343670468356,129.34599634717623,0.6333607128198266,0.4455747720269325,0.5249606571199172,0.47326508015027713,0.7759357880615074,0.12318089915854376,0.706228945137828,33.836781332869016,19.59488386482243,20.388157321020195,25.807929331119166,39.844468597915814,51.68531249793388,0.6884735427072017,0.6426160930210134,0.6242704900325062,0.6192829658475434,0.9565016340808749,0.22482940077338903,0.10907645439729788,189.13682740968835,25.262924235519012,24.499659591615497,38.45832779344367,48.96106301364081,416.8321245824061,0.630812297189624,0.3800549690268127,0.33954218623407306,0.14514698215851585,-0.9501741626225362
quintuple_frictionless,nb5_1st_g2_uniform_raw_probability,25,0.94,0.20829931790832554,0.2762275599496256,87.43522641636795,31.86533485292875,35.818664146657746,37.399236259072566,74.92471615845115,170.0405888653679,0.3294445774799588,0.08068574672010309,0.2275127385154767,0.13072716130003337,0.6127675757325559,0.1937117105649942,0.2729501006352713,61.34806255568011,33.1731129132823,33.27467451481374,36.993964631744454,58.70188221482873,108.6084716654997,0.1071428053837179,0.04806636503617223,0.2279761120942303,0.17363810323988293,0.8079271174223532,0.24300257345146764,-0.07717273640659661,186.8174232744855,32.71737044913023,29.622894515216025,47.60703210020467,52.08354204852204,409.36130878273786,0.3807916981521502,0.09366642795529068,-0.012060568758214263,0.0326340522096652,-0.8808952915918749
quintuple_frictionless,nb5_1st_g3_uniform_raw_probability,25,0.91,0.1992294729790687,0.35115502147031596,88.96364932197578,27.65671446721076,33.376663221011746,34.36110245109947,75.19259811381079,175.66771709044232,0.4948749834678078,0.2017644654244054,0.34792126372150156,0.12450014298041001,0.5867142517574548,0.18461107968776463,0.36098207843022573,69.07629453343979,26.673197281929106,32.097742759768614,32.87422908447062,59.06807292337669,132.4620534797043,0.4227556339379551,0.11421560598742386,0.39035061665538673,0.16329601924290016,0.7142925163274627,0.23296266290462903,0.005894382300371625,175.4724419125373,27.602890576777476,28.504235183753288,46.753559189652634,54.57594583100107,383.68483056004584,0.5592532534583949,0.16082629240965374,0.023901501385423907,-0.06216580172897057,-0.6523433340226439
quintuple_frictionless,nb5_1st_g5_uniform_raw_probability,25,0.95,0.19297625598895318,0.3947598640431965,89.10962422735454,26.47492668994043,31.162990999949123,33.36763928532476,73.20824876582822,177.64494042771415,0.5371212557528013,0.30413740486636687,0.38508254132513986,0.17009967748945498,0.5773584407822194,0.17907894381936953,0.3895471358590437,73.69065943200896,27.501657801306116,27.944741907914633,33.12670190941479,57.884309898107134,145.48657994373988,0.3863407337723964,0.32860323248155365,0.38095049042711027,0.19649617153427734,0.6553450510798808,0.23015584245168166,0.04168893381316367,176.82383179615553,29.26035087806675,28.272516035466932,39.73870406141271,55.06210656676119,387.3846073075729,0.5047333930132054,0.17441460550335142,0.2948334726827452,-0.08117356284261135,-0.6843632392908723
quintuple_frictionless,nb12_1st_g2_uniform_raw_probability,60,2.85,0.19009985710164826,0.4024269743725556,80.66466652173325,27.651430961583905,33.264200444888836,32.77837295439451,70.36655925341847,156.96164838949977,0.4950679619899072,0.20713471711579046,0.4066094245013995,0.23327693447063924,0.6700458337850419,0.1712108222218565,0.43978428418387894,45.83334470805497,28.367094929141224,32.684542399850116,30.232702340280863,51.30913563050322,71.30120867899113,0.34711111865835065,0.08153236302857803,0.4843881133590964,0.3686711622989923,0.9172186635743775,0.24402211234565763,-0.0716742040670155,196.3734392206307,30.06790660936409,28.1312790375234,47.37458571276241,50.93081385425498,431.60038359253645,0.4770184439812235,0.1826425222178788,-0.002201709820277342,0.0749802517334246,-1.090810528447327
quintuple_frictionless,nb12_1st_g3_uniform_raw_probability,60,3.12,0.187112977621028,0.4228326557883892,82.01074576502442,27.487818653744377,31.699587101115693,32.26138628646305,69.29020322274631,161.3271173739281,0.5010256057094647,0.27996694435716407,0.42517994721658614,0.25655376344353076,0.6514370182152,0.1599905543673915,0.5312728013262277,51.256863444001745,23.745655323006787,31.249520724506826,31.274785145618733,37.948732428409336,95.80043360824195,0.5425139373994674,0.16041289059813169,0.4482305462176013,0.6546489517009688,0.8505576807149693,0.23028950685859928,0.041645126782496565,182.908595232814,29.084198310553912,27.16103660166105,45.04410726286509,48.051987952900355,401.69166459391283,0.5106786311324563,0.23805124344620965,0.09397484205680695,0.176596911858922,-0.8110759945819119
quintuple_frictionless,nb12_1st_g5_uniform_raw_probability,60,3.45,0.17922141701767896,0.4749706988849997,82.89442648978664,25.271257137097614,29.910496120301,31.612910086359715,64.26377662521703,166.4179870976614,0.5782535854038695,0.3589491842014856,0.4480562602284919,0.36050318483518173,0.62909127975597,0.15047806155802942,0.5731538483130542,59.48126869020803,23.52836164172755,25.263370657276376,28.280137391934872,43.8378180521143,117.3744625717016,0.5508484297610148,0.451266305984116,0.54883851808194,0.5391452266902637,0.7756707610479361,0.21956552144163086,0.13615088554636562,174.7574020699758,26.183637780552303,25.653252128088006,37.858721477979266,51.61604610928057,383.7441552013043,0.6034116464120021,0.3202989478473701,0.3599761236077388,0.04992204795067656,-0.6528543380859595
quintuple_frictionless,nb20_1st_g2_uniform_raw_probability,100,4.6,0.1792681747824698,0.4649592136887012,74.38208229315661,27.20675390198941,30.682382509060407,31.472685856240435,66.73915941360569,143.30809266323254,0.5111775288852978,0.32543565287156084,0.4529418740309479,0.3102886674232458,0.724952345232454,0.1517946297924339,0.5563235731426127,39.7016303366607,23.97720315478408,26.35499108842404,30.811581674261387,48.55604863230141,57.48531992165908,0.5335483919575941,0.40282064201269585,0.46445376542286654,0.43460377314104637,0.9461912931788607,0.2329174628354538,0.01627193420945967,183.0950182724981,30.164801150028897,27.56478896796544,45.64220800940426,49.2580346626902,401.79550847534165,0.47364237211290017,0.21522993790132094,0.06975449344617479,0.13474536888229605,-0.8120125012953936
quintuple_frictionless,nb20_1st_g3_uniform_raw_probability,100,4.9,0.17630962583538887,0.4883043137938712,78.23246297789743,25.618385796670456,29.949149902406646,30.71807310549284,64.29862661348183,154.82385038340277,0.5665877033660462,0.35729123445608646,0.47886073163800325,0.3598094036538517,0.6789724958553685,0.1532161640475312,0.5659836808027124,46.74002852252864,21.335977951592426,29.131128769275442,28.929706981044028,45.16617181648697,82.11208005126599,0.6306529315052942,0.2703851477470314,0.5278749388061684,0.5107928508727726,0.8902125350822959,0.22975927198435744,0.06321366356550687,191.92834487944603,26.67028849928636,25.38227541635339,42.642233766241304,47.01425412720387,422.84534224129624,0.5885326166903222,0.33458254719464553,0.18802214972120013,0.21177741710907294,-1.0068464128877066
quintuple_frictionless,nb20_1st_g5_uniform_raw_probability,100,4.95,0.1704924610601266,0.5233235163964295,78.69671440273211,24.632971474492255,29.08390000383532,29.73877638989714,59.73232499738557,158.30622948913918,0.5992889547486446,0.3938913117279518,0.511559068920509,0.4475096003300826,0.6643686462549596,0.14784179466602151,0.5878876903317243,61.84823442435537,23.15160432804141,24.42111329863723,26.574729369289617,44.015005121850955,123.89550448832065,0.5651177002667185,0.48724493725933327,0.6016115991678677,0.5354122611690226,0.7500519537956796,0.21492567847354424,0.17697457488595497,172.5070834165508,26.35489335338576,26.083100663824805,35.0294146489931,48.780799226910375,379.2254399913716,0.5982068634171023,0.29732982850947665,0.4520637293684181,0.15143015304412022,-0.6141576999093423
quintuple_frictionless,nb40_1st_g2_uniform_raw_probability,200,10.37,0.16702714653287506,0.5350017373419177,68.64130891324204,25.2238210210014,29.1838240721995,29.324456675089426,61.530933856272206,132.00087170820052,0.5798354010893301,0.3897193204991337,0.5250741506042117,0.41373642763819474,0.7666433868787182,0.1282501995261591,0.6903421569871876,31.86630897454956,19.811595492061087,23.24082029276424,28.645198108314176,33.338072785806055,47.03933165712934,0.6815447208155582,0.5356109772885909,0.5371154932473132,0.7334693175303121,0.9639702760541635,0.22601006886853184,0.08658218238786852,183.628301088167,28.246246136540115,25.874462996794055,40.91811087503382,48.40824540025635,403.8709899536498,0.5384683739901435,0.3085261298664259,0.2523549905709124,0.16434223024490502,-0.830780812733044
