arm,init,seed,budget,cv_mse,r2,r2_0,heuristic_r2,seconds
opt-aco,cold,6,1000,0.005262,0.892518,0.873646,0.874481,12.81
opt-aco,cold,6,2000,0.004935,0.857955,0.873646,0.874481,25.20
opt-aco,cold,7,125,0.005484,0.867966,0.849223,0.830188,1.90
opt-aco,cold,7,250,0.005406,0.884126,0.849223,0.830188,4.01
opt-aco,cold,7,500,0.005258,0.865139,0.849223,0.830188,7.40
opt-aco,cold,7,1000,0.005238,0.868595,0.849223,0.830188,13.92
opt-aco,cold,7,2000,0.005018,0.865780,0.849223,0.830188,26.43
opt-aco,cold,8,125,0.005788,0.881629,0.882678,0.867871,1.61
opt-aco,cold,8,250,0.005788,0.881629,0.882678,0.867871,3.31
opt-aco,cold,8,500,0.005161,0.878914,0.882678,0.867871,6.44
opt-aco,cold,8,1000,0.005161,0.878914,0.882678,0.867871,12.56
opt-aco,cold,8,2000,0.005097,0.891845,0.882678,0.867871,25.24
opt-aco,cold,9,125,0.005589,0.865144,0.863477,0.875211,1.53
opt-aco,cold,9,250,0.005558,0.843737,0.863477,0.875211,3.06
opt-aco,cold,9,500,0.005389,0.879166,0.863477,0.875211,6.18
opt-aco,cold,9,1000,0.005067,0.879706,0.863477,0.875211,12.99
opt-aco,cold,9,2000,0.004737,0.880420,0.863477,0.875211,25.32
opt-gd,cold,0,125,0.006022,0.854952,0.854952,0.835445,1.64
opt-gd,cold,0,250,0.006003,0.854654,0.854952,0.835445,3.27
opt-gd,cold,0,500,0.005911,0.853520,0.854952,0.835445,6.52
opt-gd,cold,0,1000,0.005286,0.889030,0.854952,0.835445,12.35
opt-gd,cold,0,2000,0.004784,0.884898,0.854952,0.835445,24.53
opt-gd,cold,1,125,0.006062,0.818466,0.818466,0.830070,1.56
opt-gd,cold,1,250,0.006058,0.818585,0.818466,0.830070,3.02
opt-gd,cold,1,500,0.006039,0.819232,0.818466,0.830070,6.03
opt-gd,cold,1,1000,0.005845,0.826829,0.818466,0.830070,12.29
opt-gd,cold,1,2000,0.004974,0.838876,0.818466,0.830070,24.47
opt-gd,cold,2,125,0.006063,0.827170,0.827170,0.798067,1.45
opt-gd,cold,2,250,0.006059,0.827235,0.827170,0.798067,2.87
opt-gd,cold,2,500,0.005544,0.840064,0.827170,0.798067,5.77
opt-gd,cold,2,1000,0.005249,0.846881,0.827170,0.798067,12.52
opt-gd,cold,2,2000,0.004989,0.862308,0.827170,0.798067,25.70
opt-gd,cold,3,125,0.005521,0.872826,0.872826,0.874722,1.55
opt-gd,cold,3,250,0.005456,0.873791,0.872826,0.874722,3.12
opt-gd,cold,3,500,0.005323,0.875776,0.872826,0.874722,6.38
opt-gd,cold,3,1000,0.005108,0.879227,0.872826,0.874722,12.53
opt-gd,cold,3,2000,0.004899,0.883527,0.872826,0.874722,25.27
opt-gd,cold,4,125,0.005913,0.858403,0.858403,0.824534,1.68
opt-gd,cold,4,250,0.005906,0.858425,0.858403,0.824534,3.34
opt-gd,cold,4,500,0.005279,0.857933,0.858403,0.824534,6.55
opt-gd,cold,4,1000,0.005149,0.857980,0.858403,0.824534,13.15
opt-gd,cold,4,2000,0.004713,0.875745,0.858403,0.824534,25.64
opt-gd,cold,5,125,0.005789,0.831731,0.831731,0.853000,1.52
opt-gd,cold,5,250,0.005787,0.831711,0.831731,0.853000,3.04
opt-gd,cold,5,500,0.005448,0.827373,0.831731,0.853000,6.01
opt-gd,cold,5,1000,0.005249,0.830332,0.831731,0.853000,12.28
opt-gd,cold,5,2000,0.005104,0.834747,0.831731,0.853000,24.74
opt-gd,cold,6,125,0.005952,0.873646,0.873646,0.874481,1.56
opt-gd,cold,6,250,0.005947,0.873665,0.873646,0.874481,3.09
opt-gd,cold,6,500,0.005883,0.872147,0.873646,0.874481,6.12
opt-gd,cold,6,1000,0.005766,0.867791,0.873646,0.874481,11.98
opt-gd,cold,6,2000,0.005530,0.878574,0.873646,0.874481,24.98
opt-gd,cold,7,125,0.005712,0.849223,0.849223,0.830188,1.54
opt-gd,cold,7,250,0.005547,0.851036,0.849223,0.830188,3.03
opt-gd,cold,7,500,0.005231,0.867469,0.849223,0.830188,5.97
opt-gd,cold,7,1000,0.005202,0.869117,0.849223,0.830188,11.96
opt-gd,cold,7,2000,0.005193,0.868352,0.849223,0.830188,24.65
opt-gd,cold,8,125,0.006069,0.882678,0.882678,0.867871,1.47
opt-gd,cold,8,250,0.006047,0.882740,0.882678,0.867871,2.94
opt-gd,cold,8,500,0.005405,0.884100,0.882678,0.867871,5.89
opt-gd,cold,8,1000,0.004997,0.892009,0.882678,0.867871,12.11
opt-gd,cold,8,2000,0.004614,0.883958,0.882678,0.867871,24.88
opt-gd,cold,9,125,0.006701,0.863477,0.863477,0.875211,1.56
opt-gd,cold,9,250,0.006587,0.865056,0.863477,0.875211,3.09
opt-gd,cold,9,500,0.006124,0.863372,0.863477,0.875211,5.94
opt-gd,cold,9,1000,0.005927,0.865093,0.863477,0.875211,12.50
opt-gd,cold,9,2000,0.005629,0.867798,0.863477,0.875211,25.64
