arm,init,seed,eval,seconds,best_obj
scipy-lbfgsb,hot,6,430,13.5636,0.000449
scipy-lbfgsb,hot,6,434,13.6851,0.000449
scipy-lbfgsb,hot,6,435,13.7156,0.000449
scipy-lbfgsb,hot,6,466,14.6822,0.000432
scipy-lbfgsb,hot,6,467,14.7132,0.000432
scipy-lbfgsb,hot,6,468,14.7438,0.000432
scipy-lbfgsb,hot,6,492,15.4945,0.000432
scipy-lbfgsb,hot,6,500,15.7394,0.000432
scipy-lbfgsb,hot,6,523,16.4516,0.000432
scipy-lbfgsb,hot,6,527,16.5745,0.000431
scipy-lbfgsb,hot,6,528,16.6062,0.000431
scipy-lbfgsb,hot,6,559,17.5822,0.000395
scipy-lbfgsb,hot,6,560,17.6133,0.000395
scipy-lbfgsb,hot,6,561,17.6436,0.000395
scipy-lbfgsb,hot,6,616,19.3503,0.000395
scipy-lbfgsb,hot,6,620,19.4732,0.000395
scipy-lbfgsb,hot,6,652,20.4509,0.000379
scipy-lbfgsb,hot,6,653,20.4822,0.000379
scipy-lbfgsb,hot,6,654,20.5130,0.000379
scipy-lbfgsb,hot,6,665,20.8552,0.000379
scipy-lbfgsb,hot,6,673,21.1067,0.000379
scipy-lbfgsb,hot,6,709,22.2319,0.000379
scipy-lbfgsb,hot,6,713,22.3555,0.000379
scipy-lbfgsb,hot,6,745,23.3726,0.000367
scipy-lbfgsb,hot,6,746,23.4043,0.000367
scipy-lbfgsb,hot,6,747,23.4357,0.000367
scipy-lbfgsb,hot,6,754,23.6540,0.000367
scipy-lbfgsb,hot,6,758,23.7761,0.000367
scipy-lbfgsb,hot,6,766,24.0213,0.000367
scipy-lbfgsb,hot,6,802,25.1249,0.000367
scipy-lbfgsb,hot,6,806,25.2510,0.000367
scipy-lbfgsb,hot,6,838,26.2599,0.000353
scipy-lbfgsb,hot,6,839,26.2907,0.000353
scipy-lbfgsb,hot,6,840,26.3210,0.000353
scipy-lbfgsb,hot,6,847,26.5321,0.000353
scipy-lbfgsb,hot,6,851,26.6547,0.000353
scipy-lbfgsb,hot,6,859,26.8980,0.000353
scipy-lbfgsb,hot,6,870,27.2328,0.000353
scipy-lbfgsb,hot,6,1024,31.9592,0.000351
scipy-lbfgsb,hot,6,1027,32.0517,0.000351
scipy-lbfgsb,hot,6,1028,32.0820,0.000351
scipy-lbfgsb,hot,6,1031,32.1746,0.000351
scipy-lbfgsb,hot,6,1033,32.2362,0.000351
scipy-lbfgsb,hot,6,1038,32.3901,0.000351
scipy-lbfgsb,hot,6,1041,32.4827,0.000351
scipy-lbfgsb,hot,6,1046,32.6350,0.000351
scipy-lbfgsb,hot,6,1055,32.9155,0.000351
scipy-lbfgsb,hot,6,1056,32.9472,0.000350
scipy-lbfgsb,hot,6,1112,34.7303,0.000350
scipy-lbfgsb,hot,6,1117,34.8892,0.000349
scipy-lbfgsb,hot,6,1118,34.9218,0.000349
scipy-lbfgsb,hot,6,1119,34.9542,0.000349
scipy-lbfgsb,hot,6,1126,35.1805,0.000349
scipy-lbfgsb,hot,6,1130,35.3085,0.000349
scipy-lbfgsb,hot,6,1138,35.5690,0.000349
scipy-lbfgsb,hot,6,1148,35.8861,0.000349
scipy-lbfgsb,hot,6,1149,35.9178,0.000349
scipy-lbfgsb,hot,6,1303,40.7172,0.000346
scipy-lbfgsb,hot,6,1306,40.8091,0.000346
scipy-lbfgsb,hot,6,1307,40.8393,0.000346
scipy-lbfgsb,hot,6,1312,40.9927,0.000346
scipy-lbfgsb,hot,6,1320,41.2373,0.000346
scipy-lbfgsb,hot,6,1334,41.6653,0.000346
scipy-lbfgsb,hot,6,1335,41.6960,0.000346
scipy-lbfgsb,hot,6,1391,43.4055,0.000346
scipy-lbfgsb,hot,6,1396,43.5591,0.000345
scipy-lbfgsb,hot,6,1397,43.5897,0.000345
scipy-lbfgsb,hot,6,1405,43.8442,0.000345
scipy-lbfgsb,hot,6,1409,43.9668,0.000345
scipy-lbfgsb,hot,6,1417,44.2143,0.000345
scipy-lbfgsb,hot,6,1428,44.5524,0.000345
scipy-lbfgsb,hot,6,1489,46.4724,0.000344
scipy-lbfgsb,hot,6,1490,46.5038,0.000344
scipy-lbfgsb,hot,6,1498,46.7536,0.000344
scipy-lbfgsb,hot,6,1502,46.8793,0.000344
scipy-lbfgsb,hot,6,1510,47.1370,0.000344
scipy-lbfgsb,hot,6,1582,49.4688,0.000342
scipy-lbfgsb,hot,6,1585,49.5640,0.000342
scipy-lbfgsb,hot,6,1586,49.5966,0.000342
scipy-lbfgsb,hot,6,1599,50.0154,0.000342
scipy-lbfgsb,hot,6,1675,52.4586,0.000341
scipy-lbfgsb,hot,6,1678,52.5518,0.000341
scipy-lbfgsb,hot,6,1679,52.5836,0.000341
scipy-lbfgsb,hot,6,1692,53.0019,0.000341
scipy-lbfgsb,hot,6,1768,55.3828,0.000341
scipy-lbfgsb,hot,6,1771,55.4748,0.000341
scipy-lbfgsb,hot,6,1772,55.5050,0.000341
scipy-lbfgsb,hot,6,1775,55.5970,0.000341
scipy-lbfgsb,hot,6,1782,55.8157,0.000341
scipy-lbfgsb,hot,6,1785,55.9135,0.000341
scipy-lbfgsb,hot,6,1861,58.4026,0.000340
scipy-lbfgsb,hot,6,1864,58.4978,0.000340
scipy-lbfgsb,hot,6,1865,58.5298,0.000340
scipy-lbfgsb,hot,6,1868,58.6246,0.000340
scipy-lbfgsb,hot,6,1870,58.6879,0.000340
scipy-lbfgsb,hot,6,1875,58.8586,0.000340
scipy-lbfgsb,hot,6,1878,58.9581,0.000340
scipy-lbfgsb,hot,6,1954,61.3908,0.000340
scipy-lbfgsb,hot,6,1957,61.4867,0.000340
scipy-lbfgsb,hot,6,1958,61.5178,0.000340
scipy-lbfgsb,hot,6,1961,61.6125,0.000340
scipy-lbfgsb,hot,6,1968,61.8331,0.000340
scipy-lbfgsb,hot,6,1976,62.0802,0.000340
scipy-lbfgsb,hot,6,1990,62.5133,0.000340
scipy-powell,hot,6,0,0.0000,0.013122
scipy-powell,hot,6,2,0.0976,0.001949
scipy-powell,hot,6,5,0.1933,0.001825
scipy-powell,hot,6,6,0.2243,0.001268
scipy-powell,hot,6,8,0.2864,0.001257
scipy-powell,hot,6,9,0.3174,0.001257
scipy-powell,hot,6,10,0.3479,0.001257
scipy-powell,hot,6,11,0.3784,0.001257
scipy-powell,hot,6,12,0.4095,0.001257
scipy-powell,hot,6,13,0.4406,0.001257
scipy-powell,hot,6,14,0.4719,0.001257
scipy-powell,hot,6,24,0.7863,0.001256
scipy-powell,hot,6,25,0.8164,0.001256
scipy-powell,hot,6,26,0.8481,0.001256
scipy-powell,hot,6,27,0.8785,0.001256
scipy-powell,hot,6,28,0.9088,0.001256
scipy-powell,hot,6,29,0.9396,0.001256
scipy-powell,hot,6,40,1.2769,0.001256
scipy-powell,hot,6,42,1.3383,0.001256
scipy-powell,hot,6,43,1.3696,0.001256
scipy-powell,hot,6,44,1.4005,0.001256
scipy-powell,hot,6,45,1.4319,0.001256
scipy-powell,hot,6,66,2.0954,0.001256
scipy-powell,hot,6,68,2.1583,0.001255
scipy-powell,hot,6,72,2.2892,0.001255
scipy-powell,hot,6,73,2.3218,0.001255
scipy-powell,hot,6,74,2.3538,0.001255
scipy-powell,hot,6,75,2.3856,0.001255
scipy-powell,hot,6,76,2.4181,0.001255
scipy-powell,hot,6,77,2.4509,0.001255
scipy-powell,hot,6,78,2.4838,0.001255
scipy-powell,hot,6,82,2.6224,0.001255
scipy-powell,hot,6,85,2.7194,0.001255
scipy-powell,hot,6,260,8.2583,0.001146
scipy-powell,hot,6,263,8.3582,0.001127
scipy-powell,hot,6,264,8.3908,0.001120
scipy-powell,hot,6,266,8.4544,0.001119
scipy-powell,hot,6,267,8.4863,0.001119
scipy-powell,hot,6,268,8.5172,0.001119
scipy-powell,hot,6,270,8.5813,0.001119
scipy-powell,hot,6,271,8.6125,0.001119
scipy-powell,hot,6,272,8.6447,0.001119
scipy-powell,hot,6,273,8.6757,0.001119
scipy-powell,hot,6,274,8.7082,0.001119
scipy-powell,hot,6,396,12.6001,0.000988
scipy-powell,hot,6,397,12.6314,0.000982
scipy-powell,hot,6,398,12.6632,0.000978
scipy-powell,hot,6,399,12.6958,0.000977
scipy-powell,hot,6,400,12.7277,0.000977
scipy-powell,hot,6,401,12.7585,0.000977
scipy-powell,hot,6,402,12.7902,0.000977
scipy-powell,hot,6,403,12.8219,0.000977
scipy-powell,hot,6,404,12.8536,0.000977
scipy-powell,hot,6,516,16.3448,0.000737
scipy-powell,hot,6,519,16.4411,0.000730
scipy-powell,hot,6,522,16.5382,0.000729
scipy-powell,hot,6,525,16.6341,0.000729
scipy-powell,hot,6,526,16.6656,0.000729
scipy-powell,hot,6,527,16.6975,0.000729
scipy-powell,hot,6,528,16.7314,0.000729
scipy-powell,hot,6,529,16.7650,0.000729
scipy-powell,hot,6,671,21.2689,0.000602
scipy-powell,hot,6,673,21.3313,0.000601
scipy-powell,hot,6,674,21.3636,0.000601
scipy-powell,hot,6,675,21.3966,0.000601
scipy-powell,hot,6,676,21.4291,0.000601
scipy-powell,hot,6,677,21.4614,0.000601
scipy-powell,hot,6,678,21.4929,0.000601
scipy-powell,hot,6,679,21.5244,0.000601
scipy-powell,hot,6,723,22.9329,0.000537
scipy-powell,hot,6,724,22.9662,0.000536
scipy-powell,hot,6,726,23.0324,0.000518
scipy-powell,hot,6,727,23.0640,0.000511
scipy-powell,hot,6,728,23.0953,0.000510
scipy-powell,hot,6,729,23.1263,0.000509
scipy-powell,hot,6,731,23.1885,0.000509
scipy-powell,hot,6,732,23.2202,0.000509
scipy-powell,hot,6,734,23.2832,0.000509
scipy-powell,hot,6,735,23.3143,0.000509
scipy-powell,hot,6,736,23.3453,0.000509
scipy-powell,hot,6,737,23.3765,0.000509
scipy-powell,hot,6,738,23.4082,0.000509
scipy-powell,hot,6,919,29.2477,0.000473
scipy-powell,hot,6,922,29.3402,0.000467
scipy-powell,hot,6,924,29.4020,0.000465
scipy-powell,hot,6,925,29.4324,0.000465
scipy-powell,hot,6,926,29.4629,0.000465
scipy-powell,hot,6,927,29.4937,0.000465
scipy-powell,hot,6,928,29.5241,0.000465
scipy-powell,hot,6,929,29.5557,0.000465
scipy-powell,hot,6,930,29.5867,0.000465
scipy-powell,hot,6,978,31.0612,0.000416
scipy-powell,hot,6,981,31.1519,0.000415
scipy-powell,hot,6,982,31.1819,0.000413
scipy-powell,hot,6,983,31.2122,0.000412
scipy-powell,hot,6,984,31.2427,0.000412
scipy-powell,hot,6,985,31.2736,0.000412
scipy-powell,hot,6,986,31.3039,0.000412
scipy-powell,hot,6,988,31.3643,0.000412
scipy-powell,hot,6,989,31.3948,0.000412
scipy-powell,hot,6,990,31.4249,0.000412
scipy-powell,hot,6,991,31.4557,0.000412
scipy-powell,hot,6,994,31.5477,0.000412
scipy-powell,hot,6,1113,35.2702,0.000402
scipy-powell,hot,6,1115,35.3339,0.000402
scipy-powell,hot,6,1116,35.3652,0.000397
scipy-powell,hot,6,1117,35.3969,0.000394
scipy-powell,hot,6,1119,35.4616,0.000394
scipy-powell,hot,6,1121,35.5279,0.000394
scipy-powell,hot,6,1123,35.5940,0.000394
scipy-powell,hot,6,1124,35.6259,0.000394
scipy-powell,hot,6,1247,39.4868,0.000394
scipy-powell,hot,6,1248,39.5178,0.000394
scipy-powell,hot,6,1249,39.5485,0.000394
scipy-powell,hot,6,1251,39.6095,0.000394
scipy-powell,hot,6,1252,39.6399,0.000394
scipy-powell,hot,6,1253,39.6704,0.000394
scipy-powell,hot,6,1254,39.7009,0.000394
scipy-powell,hot,6,1255,39.7326,0.000394
scipy-powell,hot,6,1256,39.7632,0.000394
scipy-powell,hot,6,1321,41.7686,0.000394
scipy-powell,hot,6,1322,41.7995,0.000393
scipy-powell,hot,6,1323,41.8300,0.000393
scipy-powell,hot,6,1325,41.8909,0.000393
scipy-powell,hot,6,1326,41.9214,0.000393
scipy-powell,hot,6,1327,41.9518,0.000393
scipy-powell,hot,6,1328,41.9818,0.000393
scipy-powell,hot,6,1329,42.0118,0.000393
scipy-powell,hot,6,1335,42.1924,0.000393
scipy-powell,hot,6,1388,43.8359,0.000393
scipy-powell,hot,6,1389,43.8662,0.000393
scipy-powell,hot,6,1390,43.8962,0.000393
scipy-powell,hot,6,1391,43.9268,0.000393
scipy-powell,hot,6,1392,43.9571,0.000393
scipy-powell,hot,6,1393,43.9871,0.000393
scipy-powell,hot,6,1399,44.1709,0.000393
scipy-powell,hot,6,1409,44.4759,0.000393
scipy-powell,hot,6,1411,44.5359,0.000393
scipy-powell,hot,6,1412,44.5662,0.000393
scipy-powell,hot,6,1413,44.5963,0.000393
scipy-powell,hot,6,1414,44.6268,0.000393
scipy-powell,hot,6,1415,44.6568,0.000393
scipy-powell,hot,6,1416,44.6876,0.000393
scipy-powell,hot,6,1425,44.9688,0.000393
scipy-powell,hot,6,1426,44.9995,0.000393
scipy-powell,hot,6,1429,45.0904,0.000393
scipy-powell,hot,6,1438,45.3660,0.000393
scipy-powell,hot,6,1439,45.3967,0.000393
scipy-powell,hot,6,1440,45.4276,0.000393
scipy-powell,hot,6,1441,45.4578,0.000393
scipy-powell,hot,6,1442,45.4898,0.000393
scipy-powell,hot,6,1443,45.5216,0.000393
scipy-powell,hot,6,1452,45.7978,0.000393
scipy-powell,hot,6,1456,45.9188,0.000393
scipy-powell,hot,6,1466,46.2270,0.000393
scipy-powell,hot,6,1467,46.2595,0.000393
scipy-powell,hot,6,1468,46.2900,0.000393
scipy-powell,hot,6,1469,46.3200,0.000393
scipy-powell,hot,6,1470,46.3503,0.000393
scipy-powell,hot,6,1505,47.4366,0.000393
scipy-powell,hot,6,1506,47.4673,0.000393
scipy-powell,hot,6,1539,48.5097,0.000393
scipy-powell,hot,6,1540,48.5421,0.000393
scipy-powell,hot,6,1542,48.6095,0.000393
scipy-powell,hot,6,1572,49.6086,0.000393
scipy-powell,hot,6,1573,49.6402,0.000393
scipy-powell,hot,6,1574,49.6714,0.000393
scipy-powell,hot,6,1575,49.7019,0.000393
scipy-powell,hot,6,1586,50.0624,0.000393
scipy-powell,hot,6,1587,50.0934,0.000393
scipy-powell,hot,6,1588,50.1241,0.000393
scipy-powell,hot,6,1591,50.2409,0.000393
scipy-powell,hot,6,1649,52.0695,0.000387
scipy-powell,hot,6,1652,52.1648,0.000387
scipy-powell,hot,6,1653,52.1959,0.000387
scipy-powell,hot,6,1654,52.2276,0.000387
scipy-powell,hot,6,1655,52.2595,0.000387
scipy-powell,hot,6,1656,52.2911,0.000387
scipy-powell,hot,6,1666,52.6135,0.000386
scipy-powell,hot,6,1667,52.6451,0.000385
scipy-powell,hot,6,1670,52.7405,0.000385
scipy-powell,hot,6,1671,52.7722,0.000385
scipy-powell,hot,6,1672,52.8046,0.000385
scipy-powell,hot,6,1673,52.8371,0.000385
scipy-powell,hot,6,1674,52.8682,0.000385
scipy-powell,hot,6,1675,52.8990,0.000385
scipy-powell,hot,6,1683,53.1590,0.000380
scipy-powell,hot,6,1684,53.1912,0.000380
scipy-powell,hot,6,1685,53.2222,0.000380
scipy-powell,hot,6,1686,53.2544,0.000380
scipy-powell,hot,6,1687,53.2853,0.000380
scipy-powell,hot,6,1688,53.3178,0.000380
scipy-powell,hot,6,1689,53.3505,0.000380
scipy-powell,hot,6,1690,53.3839,0.000380
scipy-powell,hot,6,1692,53.4511,0.000380
scipy-powell,hot,6,1693,53.4843,0.000380
scipy-powell,hot,6,1702,53.7752,0.000380
scipy-powell,hot,6,1703,53.8074,0.000379
scipy-powell,hot,6,1704,53.8402,0.000379
scipy-powell,hot,6,1705,53.8734,0.000379
scipy-powell,hot,6,1707,53.9369,0.000379
scipy-powell,hot,6,1708,53.9681,0.000379
scipy-powell,hot,6,1709,53.9993,0.000379
scipy-powell,hot,6,1710,54.0312,0.000379
scipy-powell,hot,6,1827,57.6270,0.000379
scipy-powell,hot,6,1829,57.6907,0.000379
scipy-powell,hot,6,1831,57.7529,0.000379
scipy-powell,hot,6,1832,57.7829,0.000379
scipy-powell,hot,6,1833,57.8133,0.000379
scipy-powell,hot,6,1835,57.8743,0.000379
scipy-powell,hot,6,1836,57.9058,0.000379
scipy-powell,hot,6,1837,57.9359,0.000379
scipy-de,hot,6,0,0.0000,0.013122
scipy-de,hot,6,1,0.0753,0.013122
opt-ga,hot,6,0,0.0000,0.013122
opt-ga,hot,6,217,4.0186,0.012705
opt-ga,hot,6,344,6.4878,0.011604
opt-ga,hot,6,390,7.4743,0.005697
opt-ga,hot,6,609,12.7443,0.005680
opt-ga,hot,6,617,12.9492,0.005632
opt-ga,hot,6,625,13.1678,0.005216
opt-ga,hot,6,669,14.3353,0.004086
opt-ga,hot,6,842,19.1842,0.003966
opt-ga,hot,6,897,20.7362,0.003933
opt-ga,hot,6,921,21.4056,0.003415
opt-ga,hot,6,945,22.0800,0.001352
opt-ga,hot,6,1060,25.2834,0.001187
opt-ga,hot,6,1073,25.6561,0.001129
opt-ga,hot,6,1126,27.1316,0.000826
opt-ga,hot,6,1299,32.2088,0.000787
opt-ga,hot,6,1379,34.6129,0.000688
opt-ga,hot,6,1621,41.8535,0.000662
opt-ga,hot,6,1766,46.2067,0.000639
opt-ga,hot,6,1792,46.9965,0.000582
opt-pso,hot,6,0,0.0000,0.013122
opt-aco,hot,6,0,0.0000,0.013122
opt-aco,hot,6,1863,35.0513,0.011299
opt-aco,hot,6,1947,36.6350,0.010923
opt-gd,hot,6,0,0.0000,0.013122
opt-gd,hot,6,8,0.2854,0.013122
opt-gd,hot,6,10,0.3470,0.013122
opt-gd,hot,6,18,0.5898,0.013122
opt-gd,hot,6,42,1.3187,0.013122
opt-gd,hot,6,44,1.3795,0.013122
opt-gd,hot,6,53,1.6556,0.013122
opt-gd,hot,6,94,2.9171,0.013056
opt-gd,hot,6,101,3.1391,0.013056
opt-gd,hot,6,119,3.6963,0.013056
opt-gd,hot,6,127,3.9547,0.013056
opt-gd,hot,6,135,4.2005,0.013056
opt-gd,hot,6,137,4.2611,0.013056
opt-gd,hot,6,146,4.5333,0.013056
opt-gd,hot,6,280,8.6476,0.001193
opt-gd,hot,6,283,8.7398,0.001193
opt-gd,hot,6,287,8.8633,0.001193
opt-gd,hot,6,305,9.4303,0.001193
opt-gd,hot,6,332,10.2775,0.001193
opt-gd,hot,6,365,11.3118,0.001193
opt-gd,hot,6,652,20.2056,0.000955
opt-gd,hot,6,653,20.2363,0.000955
opt-gd,hot,6,654,20.2668,0.000955
opt-gd,hot,6,660,20.4492,0.000955
opt-gd,hot,6,678,21.0056,0.000955
opt-gd,hot,6,686,21.2507,0.000955
opt-gd,hot,6,709,21.9708,0.000955
opt-gd,hot,6,710,22.0017,0.000955
opt-gd,hot,6,745,23.1122,0.000870
opt-gd,hot,6,746,23.1440,0.000870
opt-gd,hot,6,753,23.3640,0.000870
opt-gd,hot,6,771,23.9510,0.000870
opt-gd,hot,6,779,24.2092,0.000870
opt-gd,hot,6,802,24.9422,0.000870
opt-gd,hot,6,803,24.9733,0.000870
opt-gd,hot,6,838,26.0508,0.000808
opt-gd,hot,6,839,26.0832,0.000808
opt-gd,hot,6,840,26.1138,0.000808
opt-gd,hot,6,846,26.3010,0.000808
opt-gd,hot,6,864,26.8460,0.000808
opt-gd,hot,6,872,27.0927,0.000808
opt-gd,hot,6,895,27.8144,0.000808
opt-gd,hot,6,896,27.8475,0.000808
opt-gd,hot,6,931,28.9513,0.000705
opt-gd,hot,6,932,28.9820,0.000705
opt-gd,hot,6,933,29.0145,0.000705
opt-gd,hot,6,957,29.7469,0.000705
opt-gd,hot,6,965,29.9914,0.000705
opt-gd,hot,6,988,30.6936,0.000705
opt-gd,hot,6,989,30.7242,0.000705
opt-gd,hot,6,1024,31.7945,0.000589
opt-gd,hot,6,1025,31.8253,0.000589
opt-gd,hot,6,1026,31.8558,0.000589
opt-gd,hot,6,1058,32.8494,0.000589
opt-gd,hot,6,1081,33.5779,0.000589
opt-gd,hot,6,1082,33.6093,0.000589
opt-gd,hot,6,1117,34.7323,0.000512
opt-gd,hot,6,1118,34.7633,0.000512
opt-gd,hot,6,1119,34.7942,0.000512
opt-gd,hot,6,1174,36.5593,0.000512
opt-gd,hot,6,1175,36.5906,0.000512
opt-gd,hot,6,1210,37.6971,0.000450
opt-gd,hot,6,1211,37.7286,0.000450
opt-gd,hot,6,1212,37.7601,0.000450
opt-gd,hot,6,1267,39.4817,0.000450
opt-gd,hot,6,1303,40.6025,0.000405
opt-gd,hot,6,1304,40.6335,0.000405
opt-gd,hot,6,1305,40.6642,0.000405
opt-gd,hot,6,1320,41.1275,0.000405
opt-gd,hot,6,1360,42.3493,0.000405
opt-gd,hot,6,1396,43.4646,0.000392
opt-gd,hot,6,1397,43.4959,0.000392
opt-gd,hot,6,1398,43.5265,0.000392
opt-gd,hot,6,1405,43.7436,0.000392
opt-gd,hot,6,1413,43.9917,0.000392
opt-gd,hot,6,1453,45.2530,0.000392
opt-gd,hot,6,1457,45.3783,0.000392
opt-gd,hot,6,1489,46.4052,0.000389
opt-gd,hot,6,1490,46.4383,0.000389
opt-gd,hot,6,1491,46.4707,0.000389
opt-gd,hot,6,1506,46.9598,0.000389
opt-gd,hot,6,1582,49.3920,0.000375
opt-gd,hot,6,1583,49.4242,0.000375
opt-gd,hot,6,1584,49.4555,0.000375
opt-gd,hot,6,1599,49.9270,0.000375
opt-gd,hot,6,1675,52.3074,0.000372
opt-gd,hot,6,1676,52.3382,0.000372
opt-gd,hot,6,1677,52.3694,0.000372
opt-gd,hot,6,1688,52.7095,0.000372
opt-gd,hot,6,1710,53.3951,0.000372
opt-gd,hot,6,1768,55.2207,0.000367
opt-gd,hot,6,1769,55.2518,0.000367
opt-gd,hot,6,1770,55.2828,0.000367
opt-gd,hot,6,1803,56.3082,0.000367
opt-gd,hot,6,1861,58.1211,0.000360
opt-gd,hot,6,1862,58.1524,0.000360
opt-gd,hot,6,1863,58.1832,0.000360
opt-gd,hot,6,1874,58.5258,0.000360
opt-gd,hot,6,1896,59.2023,0.000360
opt-gd,hot,6,1954,61.0047,0.000352
opt-gd,hot,6,1955,61.0361,0.000352
opt-gd,hot,6,1956,61.0672,0.000352
opt-gd,hot,6,1967,61.4106,0.000352
opt-gd,hot,6,1989,62.1162,0.000352
none,hot,7,0,0.0000,0.010203
scipy-lbfgsb,hot,7,0,0.0000,0.010203
scipy-lbfgsb,hot,7,12,0.4289,0.010203
scipy-lbfgsb,hot,7,14,0.4963,0.010203
scipy-lbfgsb,hot,7,22,0.7667,0.010203
scipy-lbfgsb,hot,7,60,2.0464,0.010203
scipy-lbfgsb,hot,7,102,3.4728,0.010110
scipy-lbfgsb,hot,7,113,3.8451,0.010109
scipy-lbfgsb,hot,7,129,4.3808,0.010109
scipy-lbfgsb,hot,7,153,5.1791,0.010109
scipy-lbfgsb,hot,7,203,6.7583,0.002235
scipy-lbfgsb,hot,7,214,7.0890,0.002235
scipy-lbfgsb,hot,7,230,7.6076,0.002235
scipy-lbfgsb,hot,7,254,8.4061,0.002235
scipy-lbfgsb,hot,7,405,13.4294,0.001537
scipy-lbfgsb,hot,7,408,13.5290,0.001537
scipy-lbfgsb,hot,7,409,13.5611,0.001537
scipy-lbfgsb,hot,7,410,13.5946,0.001537
scipy-lbfgsb,hot,7,411,13.6279,0.001537
scipy-lbfgsb,hot,7,417,13.8249,0.001537
scipy-lbfgsb,hot,7,433,14.3786,0.001537
scipy-lbfgsb,hot,7,457,15.1858,0.001537
scipy-lbfgsb,hot,7,464,15.4209,0.001535
scipy-lbfgsb,hot,7,465,15.4543,0.001531
scipy-lbfgsb,hot,7,506,16.7817,0.001006
scipy-lbfgsb,hot,7,509,16.8775,0.001006
scipy-lbfgsb,hot,7,510,16.9086,0.001006
scipy-lbfgsb,hot,7,511,16.9409,0.001006
scipy-lbfgsb,hot,7,512,16.9738,0.001006
scipy-lbfgsb,hot,7,518,17.1639,0.001006
scipy-lbfgsb,hot,7,534,17.6689,0.001006
scipy-lbfgsb,hot,7,558,18.4400,0.001006
scipy-lbfgsb,hot,7,565,18.6655,0.001006
scipy-lbfgsb,hot,7,566,18.6982,0.001006
scipy-lbfgsb,hot,7,605,19.9482,0.001006
scipy-lbfgsb,hot,7,606,19.9796,0.001006
scipy-lbfgsb,hot,7,607,20.0097,0.000957
scipy-lbfgsb,hot,7,610,20.1026,0.000957
scipy-lbfgsb,hot,7,611,20.1354,0.000957
scipy-lbfgsb,hot,7,612,20.1666,0.000957
scipy-lbfgsb,hot,7,613,20.1973,0.000957
scipy-lbfgsb,hot,7,619,20.3862,0.000957
scipy-lbfgsb,hot,7,635,20.9107,0.000957
scipy-lbfgsb,hot,7,659,21.6540,0.000957
scipy-lbfgsb,hot,7,666,21.8706,0.000956
scipy-lbfgsb,hot,7,667,21.9017,0.000956
scipy-lbfgsb,hot,7,706,23.1343,0.000956
scipy-lbfgsb,hot,7,707,23.1649,0.000956
scipy-lbfgsb,hot,7,708,23.1951,0.000860
scipy-lbfgsb,hot,7,711,23.2886,0.000860
scipy-lbfgsb,hot,7,712,23.3206,0.000860
scipy-lbfgsb,hot,7,713,23.3520,0.000860
scipy-lbfgsb,hot,7,714,23.3835,0.000860
scipy-lbfgsb,hot,7,720,23.5679,0.000860
scipy-lbfgsb,hot,7,736,24.0765,0.000860
scipy-lbfgsb,hot,7,760,24.8509,0.000860
scipy-lbfgsb,hot,7,767,25.0846,0.000859
scipy-lbfgsb,hot,7,768,25.1170,0.000859
scipy-lbfgsb,hot,7,807,26.3186,0.000859
scipy-lbfgsb,hot,7,809,26.3799,0.000804
scipy-lbfgsb,hot,7,812,26.4759,0.000804
scipy-lbfgsb,hot,7,813,26.5072,0.000804
scipy-lbfgsb,hot,7,814,26.5397,0.000804
scipy-lbfgsb,hot,7,815,26.5715,0.000804
scipy-lbfgsb,hot,7,868,28.2251,0.000804
scipy-lbfgsb,hot,7,910,29.5110,0.000770
scipy-lbfgsb,hot,7,913,29.6019,0.000770
scipy-lbfgsb,hot,7,914,29.6323,0.000770
scipy-lbfgsb,hot,7,915,29.6619,0.000770
scipy-lbfgsb,hot,7,916,29.6918,0.000770
scipy-lbfgsb,hot,7,919,29.7816,0.000770
scipy-lbfgsb,hot,7,931,30.1425,0.000770
scipy-lbfgsb,hot,7,932,30.1721,0.000770
scipy-lbfgsb,hot,7,969,31.3184,0.000769
scipy-lbfgsb,hot,7,1011,32.6091,0.000746
scipy-lbfgsb,hot,7,1014,32.7032,0.000746
scipy-lbfgsb,hot,7,1015,32.7354,0.000746
scipy-lbfgsb,hot,7,1016,32.7665,0.000746
scipy-lbfgsb,hot,7,1017,32.7976,0.000746
scipy-lbfgsb,hot,7,1020,32.8891,0.000746
scipy-lbfgsb,hot,7,1036,33.3768,0.000746
scipy-lbfgsb,hot,7,1058,34.0369,0.000746
scipy-lbfgsb,hot,7,1070,34.4015,0.000746
scipy-lbfgsb,hot,7,1112,35.6766,0.000709
scipy-lbfgsb,hot,7,1115,35.7689,0.000709
scipy-lbfgsb,hot,7,1116,35.7999,0.000709
scipy-lbfgsb,hot,7,1117,35.8306,0.000709
scipy-lbfgsb,hot,7,1118,35.8609,0.000709
scipy-lbfgsb,hot,7,1121,35.9549,0.000708
scipy-lbfgsb,hot,7,1137,36.4510,0.000708
scipy-lbfgsb,hot,7,1159,37.1120,0.000708
scipy-lbfgsb,hot,7,1415,45.0660,0.000700
scipy-lbfgsb,hot,7,1418,45.1617,0.000700
scipy-lbfgsb,hot,7,1419,45.1923,0.000700
scipy-lbfgsb,hot,7,1420,45.2225,0.000700
scipy-lbfgsb,hot,7,1421,45.2535,0.000700
scipy-lbfgsb,hot,7,1424,45.3474,0.000700
