arm,init,seed,eval,seconds,best_obj
scipy-powell,cold,4,1084,19.7248,0.004773
scipy-powell,cold,4,1085,19.7429,0.004773
scipy-powell,cold,4,1086,19.7605,0.004773
scipy-powell,cold,4,1088,19.7968,0.004773
scipy-powell,cold,4,1089,19.8156,0.004773
scipy-powell,cold,4,1101,20.0337,0.004545
scipy-powell,cold,4,1102,20.0514,0.004092
scipy-powell,cold,4,1103,20.0700,0.003903
scipy-powell,cold,4,1104,20.0882,0.003816
scipy-powell,cold,4,1105,20.1072,0.003772
scipy-powell,cold,4,1106,20.1255,0.003748
scipy-powell,cold,4,1107,20.1443,0.003735
scipy-powell,cold,4,1108,20.1627,0.003727
scipy-powell,cold,4,1109,20.1803,0.003722
scipy-powell,cold,4,1110,20.1987,0.003719
scipy-powell,cold,4,1111,20.2175,0.003718
scipy-powell,cold,4,1112,20.2363,0.003717
scipy-powell,cold,4,1113,20.2529,0.003716
scipy-powell,cold,4,1114,20.2701,0.003716
scipy-powell,cold,4,1115,20.2871,0.003715
scipy-powell,cold,4,1116,20.3035,0.003715
scipy-powell,cold,4,1117,20.3207,0.003715
scipy-powell,cold,4,1118,20.3376,0.003715
scipy-powell,cold,4,1119,20.3541,0.003715
scipy-powell,cold,4,1120,20.3700,0.003715
scipy-powell,cold,4,1121,20.3868,0.003715
scipy-powell,cold,4,1122,20.4032,0.003715
scipy-powell,cold,4,1123,20.4197,0.003715
scipy-powell,cold,4,1124,20.4359,0.003715
scipy-powell,cold,4,1125,20.4526,0.003715
scipy-powell,cold,4,1126,20.4690,0.003715
scipy-powell,cold,4,1127,20.4860,0.003715
scipy-powell,cold,4,1128,20.5027,0.003715
scipy-powell,cold,4,1129,20.5199,0.003715
scipy-powell,cold,4,1130,20.5375,0.003715
scipy-powell,cold,4,1131,20.5552,0.003715
scipy-powell,cold,4,1132,20.5720,0.003715
scipy-powell,cold,4,1133,20.5885,0.003715
scipy-powell,cold,4,1134,20.6052,0.003715
scipy-powell,cold,4,1135,20.6220,0.003715
scipy-powell,cold,4,1136,20.6381,0.003715
scipy-powell,cold,4,1139,20.6876,0.003523
scipy-powell,cold,4,1140,20.7037,0.003490
scipy-powell,cold,4,1141,20.7215,0.003486
scipy-powell,cold,4,1146,20.8045,0.003486
scipy-powell,cold,4,1147,20.8211,0.003486
scipy-powell,cold,4,1148,20.8371,0.003486
scipy-powell,cold,4,1149,20.8537,0.003486
scipy-powell,cold,4,1150,20.8699,0.003486
scipy-powell,cold,4,1156,20.9691,0.003486
scipy-powell,cold,4,1157,20.9861,0.003486
scipy-powell,cold,4,1158,21.0025,0.003486
scipy-powell,cold,4,1164,21.1005,0.003486
scipy-powell,cold,4,1169,21.1832,0.003486
scipy-powell,cold,4,1170,21.1997,0.003486
scipy-powell,cold,4,1171,21.2167,0.003486
scipy-powell,cold,4,1172,21.2333,0.003486
scipy-powell,cold,4,1179,21.3491,0.003239
scipy-powell,cold,4,1182,21.3996,0.003239
scipy-powell,cold,4,1183,21.4162,0.003238
scipy-powell,cold,4,1184,21.4325,0.003238
scipy-powell,cold,4,1185,21.4491,0.003238
scipy-powell,cold,4,1186,21.4655,0.003238
scipy-powell,cold,4,1196,21.6305,0.003238
scipy-powell,cold,4,1198,21.6637,0.003200
scipy-powell,cold,4,1200,21.6970,0.003161
scipy-powell,cold,4,1202,21.7296,0.003155
scipy-powell,cold,4,1204,21.7624,0.003155
scipy-powell,cold,4,1205,21.7788,0.003155
scipy-powell,cold,4,1206,21.7956,0.003155
scipy-powell,cold,4,1207,21.8123,0.003155
scipy-powell,cold,4,1208,21.8288,0.003155
scipy-powell,cold,4,1209,21.8456,0.003155
scipy-powell,cold,4,1216,21.9640,0.003155
scipy-powell,cold,4,1217,21.9805,0.003155
scipy-powell,cold,4,1218,21.9964,0.003155
scipy-powell,cold,4,1221,22.0462,0.003155
scipy-powell,cold,4,1222,22.0622,0.003155
scipy-powell,cold,4,1233,22.2517,0.003155
scipy-powell,cold,4,1240,22.3679,0.003155
scipy-powell,cold,4,1241,22.3850,0.003155
scipy-powell,cold,4,1242,22.4012,0.003155
scipy-powell,cold,4,1244,22.4346,0.003155
scipy-powell,cold,4,1256,22.6340,0.003155
scipy-powell,cold,4,1257,22.6502,0.003155
scipy-powell,cold,4,1258,22.6666,0.003155
scipy-powell,cold,4,1259,22.6831,0.003155
scipy-powell,cold,4,1275,22.9500,0.003155
scipy-powell,cold,4,1276,22.9667,0.003155
scipy-powell,cold,4,1277,22.9837,0.003155
scipy-powell,cold,4,1283,23.0885,0.003155
scipy-powell,cold,4,1297,23.3391,0.003155
scipy-powell,cold,4,1299,23.3759,0.003155
scipy-powell,cold,4,1300,23.3947,0.003155
scipy-powell,cold,4,1304,23.4657,0.003155
scipy-powell,cold,4,1314,23.6428,0.003155
scipy-powell,cold,4,1315,23.6610,0.003155
scipy-powell,cold,4,1316,23.6782,0.003155
scipy-powell,cold,4,1326,23.8540,0.003155
scipy-powell,cold,4,1327,23.8724,0.003155
scipy-powell,cold,4,1328,23.8901,0.003155
scipy-powell,cold,4,1352,24.3281,0.003155
scipy-powell,cold,4,1360,24.4684,0.003155
scipy-powell,cold,4,1361,24.4871,0.003155
scipy-powell,cold,4,1362,24.5051,0.003155
scipy-powell,cold,4,1372,24.6835,0.003155
scipy-powell,cold,4,1374,24.7179,0.003155
scipy-powell,cold,4,1380,24.8245,0.003155
scipy-powell,cold,4,1381,24.8422,0.003155
scipy-powell,cold,4,1382,24.8597,0.003155
scipy-powell,cold,4,1395,25.0944,0.003155
scipy-powell,cold,4,1397,25.1310,0.003155
scipy-powell,cold,4,1401,25.2033,0.003155
scipy-powell,cold,4,1405,25.2751,0.003155
scipy-powell,cold,4,1406,25.2934,0.003155
scipy-powell,cold,4,1407,25.3121,0.003155
scipy-powell,cold,4,1408,25.3299,0.003155
scipy-powell,cold,4,1409,25.3483,0.003155
scipy-powell,cold,4,1412,25.4012,0.003155
scipy-powell,cold,4,1413,25.4204,0.003155
scipy-powell,cold,4,1416,25.4731,0.003155
scipy-powell,cold,4,1419,25.5266,0.003155
scipy-powell,cold,4,1427,25.6709,0.003155
scipy-powell,cold,4,1428,25.6898,0.003155
scipy-powell,cold,4,1429,25.7083,0.003155
scipy-powell,cold,4,1430,25.7278,0.003155
scipy-powell,cold,4,1431,25.7471,0.003155
scipy-powell,cold,4,1435,25.8228,0.003155
scipy-powell,cold,4,1437,25.8591,0.003155
scipy-powell,cold,4,1444,25.9854,0.003155
scipy-powell,cold,4,1445,26.0042,0.003155
scipy-powell,cold,4,1446,26.0221,0.003155
scipy-powell,cold,4,1447,26.0398,0.003155
scipy-powell,cold,4,1448,26.0592,0.003155
scipy-powell,cold,4,1449,26.0776,0.003155
scipy-powell,cold,4,1457,26.2225,0.003155
scipy-powell,cold,4,1463,26.3358,0.003155
scipy-powell,cold,4,1464,26.3541,0.003155
scipy-powell,cold,4,1465,26.3732,0.003155
scipy-powell,cold,4,1466,26.3924,0.003155
scipy-powell,cold,4,1469,26.4451,0.003155
scipy-powell,cold,4,1471,26.4803,0.003155
scipy-powell,cold,4,1477,26.5892,0.003155
scipy-powell,cold,4,1478,26.6058,0.003155
scipy-powell,cold,4,1479,26.6237,0.003155
scipy-powell,cold,4,1488,26.7873,0.003155
scipy-powell,cold,4,1490,26.8231,0.003155
scipy-powell,cold,4,1497,26.9405,0.003155
scipy-powell,cold,4,1502,27.0216,0.003155
scipy-powell,cold,4,1503,27.0384,0.003155
scipy-powell,cold,4,1504,27.0546,0.003155
scipy-powell,cold,4,1505,27.0715,0.003155
scipy-powell,cold,4,1506,27.0881,0.003155
scipy-powell,cold,4,1508,27.1216,0.003155
scipy-powell,cold,4,1509,27.1383,0.003155
scipy-powell,cold,4,1511,27.1706,0.003155
scipy-powell,cold,4,1516,27.2524,0.003155
scipy-powell,cold,4,1522,27.3520,0.003155
scipy-powell,cold,4,1523,27.3688,0.003155
scipy-powell,cold,4,1524,27.3851,0.003155
scipy-powell,cold,4,1525,27.4019,0.003155
scipy-powell,cold,4,1526,27.4186,0.003155
scipy-powell,cold,4,1535,27.5678,0.003155
scipy-powell,cold,4,1545,27.7332,0.003155
scipy-powell,cold,4,1546,27.7498,0.003155
scipy-powell,cold,4,1547,27.7682,0.003155
scipy-powell,cold,4,1548,27.7859,0.003155
scipy-powell,cold,4,1549,27.8036,0.003155
scipy-powell,cold,4,1550,27.8218,0.003155
scipy-powell,cold,4,1554,27.8940,0.003155
scipy-powell,cold,4,1556,27.9299,0.003155
scipy-powell,cold,4,1563,28.0551,0.003154
scipy-powell,cold,4,1564,28.0718,0.003154
scipy-powell,cold,4,1565,28.0887,0.003154
scipy-powell,cold,4,1566,28.1055,0.003154
scipy-powell,cold,4,1568,28.1404,0.003154
scipy-powell,cold,4,1580,28.3548,0.003154
scipy-powell,cold,4,1582,28.3899,0.003153
scipy-powell,cold,4,1583,28.4082,0.003153
scipy-powell,cold,4,1584,28.4263,0.003153
scipy-powell,cold,4,1585,28.4446,0.003153
scipy-powell,cold,4,1586,28.4626,0.003153
scipy-powell,cold,4,1594,28.6066,0.003153
scipy-powell,cold,4,1595,28.6240,0.003153
scipy-powell,cold,4,1596,28.6415,0.003153
scipy-powell,cold,4,1597,28.6599,0.003153
scipy-powell,cold,4,1598,28.6782,0.003153
scipy-powell,cold,4,1599,28.6959,0.003153
scipy-powell,cold,4,1604,28.7869,0.003153
scipy-powell,cold,4,1610,28.8945,0.003150
scipy-powell,cold,4,1611,28.9128,0.003150
scipy-powell,cold,4,1612,28.9309,0.003150
scipy-powell,cold,4,1613,28.9493,0.003150
scipy-powell,cold,4,1614,28.9673,0.003150
scipy-powell,cold,4,1620,29.0725,0.003148
scipy-powell,cold,4,1622,29.1097,0.003145
scipy-powell,cold,4,1623,29.1276,0.003145
scipy-powell,cold,4,1624,29.1441,0.003145
scipy-powell,cold,4,1625,29.1607,0.003145
scipy-powell,cold,4,1626,29.1772,0.003145
scipy-powell,cold,4,1627,29.1939,0.003145
scipy-powell,cold,4,1628,29.2103,0.003145
scipy-powell,cold,4,1633,29.2922,0.003145
scipy-powell,cold,4,1638,29.3786,0.003141
scipy-powell,cold,4,1639,29.3963,0.003140
scipy-powell,cold,4,1640,29.4144,0.003140
scipy-powell,cold,4,1641,29.4328,0.003140
scipy-powell,cold,4,1642,29.4508,0.003140
scipy-powell,cold,4,1643,29.4690,0.003140
scipy-powell,cold,4,1647,29.5423,0.003139
scipy-powell,cold,4,1650,29.5920,0.003136
scipy-powell,cold,4,1651,29.6089,0.003135
scipy-powell,cold,4,1652,29.6253,0.003135
scipy-powell,cold,4,1653,29.6422,0.003135
scipy-powell,cold,4,1654,29.6586,0.003135
scipy-powell,cold,4,1655,29.6756,0.003135
scipy-powell,cold,4,1656,29.6921,0.003135
scipy-powell,cold,4,1665,29.8492,0.003135
scipy-powell,cold,4,1666,29.8673,0.003135
scipy-powell,cold,4,1667,29.8858,0.003135
scipy-powell,cold,4,1672,29.9746,0.003135
scipy-powell,cold,4,1677,30.0619,0.003135
scipy-powell,cold,4,1678,30.0800,0.003135
scipy-powell,cold,4,1679,30.0989,0.003135
scipy-powell,cold,4,1682,30.1535,0.003135
scipy-powell,cold,4,1688,30.2629,0.003135
scipy-powell,cold,4,1689,30.2810,0.003135
scipy-powell,cold,4,1690,30.2986,0.003135
scipy-powell,cold,4,1698,30.4456,0.003135
scipy-powell,cold,4,1699,30.4636,0.003135
scipy-powell,cold,4,1700,30.4815,0.003135
scipy-powell,cold,4,1710,30.6682,0.003135
scipy-powell,cold,4,1711,30.6883,0.003135
scipy-powell,cold,4,1716,30.7845,0.003135
scipy-powell,cold,4,1721,30.8743,0.003135
scipy-powell,cold,4,1722,30.8918,0.003135
scipy-powell,cold,4,1723,30.9104,0.003135
scipy-powell,cold,4,1741,31.2383,0.003135
scipy-powell,cold,4,1750,31.4007,0.003135
scipy-powell,cold,4,1751,31.4188,0.003135
scipy-powell,cold,4,1752,31.4367,0.003135
scipy-powell,cold,4,1762,31.6215,0.003135
scipy-powell,cold,4,1763,31.6403,0.003135
scipy-powell,cold,4,1764,31.6581,0.003135
scipy-powell,cold,4,1772,31.8029,0.003135
scipy-powell,cold,4,1773,31.8208,0.003135
scipy-powell,cold,4,1774,31.8392,0.003135
scipy-powell,cold,4,1775,31.8584,0.003135
scipy-powell,cold,4,1781,31.9670,0.003135
scipy-powell,cold,4,1782,31.9845,0.003135
scipy-powell,cold,4,1783,32.0027,0.003135
scipy-powell,cold,4,1784,32.0203,0.003135
scipy-powell,cold,4,1787,32.0728,0.003135
scipy-powell,cold,4,1793,32.1858,0.003135
scipy-powell,cold,4,1794,32.2058,0.003135
scipy-powell,cold,4,1795,32.2240,0.003135
scipy-powell,cold,4,1804,32.4032,0.003135
scipy-powell,cold,4,1805,32.4207,0.003135
scipy-powell,cold,4,1806,32.4411,0.003135
scipy-powell,cold,4,1823,32.7428,0.003135
scipy-powell,cold,4,1831,32.8876,0.003135
scipy-powell,cold,4,1832,32.9050,0.003135
scipy-powell,cold,4,1833,32.9239,0.003135
scipy-powell,cold,4,1839,33.0337,0.003135
scipy-powell,cold,4,1840,33.0517,0.003135
scipy-powell,cold,4,1841,33.0706,0.003135
scipy-powell,cold,4,1844,33.1257,0.003135
scipy-powell,cold,4,1949,35.1131,0.003021
scipy-powell,cold,4,1950,35.1325,0.003009
scipy-powell,cold,4,1951,35.1498,0.003008
scipy-powell,cold,4,1952,35.1676,0.003007
scipy-powell,cold,4,1953,35.1868,0.003006
scipy-powell,cold,4,1954,35.2061,0.003006
scipy-powell,cold,4,1956,35.2435,0.003006
scipy-powell,cold,4,1957,35.2619,0.003006
scipy-powell,cold,4,1958,35.2797,0.003006
scipy-powell,cold,4,1959,35.2992,0.003006
scipy-powell,cold,4,1968,35.4707,0.002982
scipy-powell,cold,4,1971,35.5317,0.002970
scipy-powell,cold,4,1975,35.6104,0.002970
scipy-powell,cold,4,1976,35.6287,0.002970
scipy-powell,cold,4,1977,35.6471,0.002970
scipy-powell,cold,4,1978,35.6653,0.002970
scipy-powell,cold,4,1979,35.6833,0.002970
scipy-powell,cold,4,1980,35.7012,0.002970
scipy-powell,cold,4,1981,35.7207,0.002970
scipy-powell,cold,4,1984,35.7782,0.002970
scipy-powell,cold,4,1991,35.9170,0.002966
scipy-powell,cold,4,1995,35.9953,0.002965
scipy-powell,cold,4,1997,36.0364,0.002965
scipy-powell,cold,4,1998,36.0568,0.002965
scipy-powell,cold,4,1999,36.0775,0.002965
scipy-powell,cold,4,2000,36.0986,0.002965
scipy-de,cold,4,0,0.0000,0.652433
scipy-de,cold,4,1,0.0487,0.652433
scipy-de,cold,4,34,0.7103,0.404349
scipy-de,cold,4,47,0.9695,0.354198
scipy-de,cold,4,73,1.4776,0.333987
scipy-de,cold,4,105,2.1198,0.197513
scipy-de,cold,4,225,4.5765,0.151606
scipy-de,cold,4,249,5.0600,0.124717
scipy-de,cold,4,281,5.6950,0.083053
scipy-de,cold,4,1189,23.0627,0.061508
opt-ga,cold,4,0,0.0000,0.652433
opt-ga,cold,4,2,0.0665,0.651325
opt-ga,cold,4,6,0.1392,0.136334
opt-ga,cold,4,159,2.8889,0.093722
opt-ga,cold,4,219,3.9620,0.044284
opt-ga,cold,4,298,5.4364,0.044236
opt-ga,cold,4,332,6.0470,0.027690
opt-ga,cold,4,464,8.4815,0.026572
opt-ga,cold,4,499,9.1208,0.021925
opt-ga,cold,4,569,10.4252,0.016806
opt-ga,cold,4,637,11.6923,0.016049
opt-ga,cold,4,683,12.5306,0.015107
opt-ga,cold,4,826,15.1557,0.013094
opt-ga,cold,4,865,15.8995,0.012228
opt-ga,cold,4,906,16.6858,0.012074
opt-ga,cold,4,907,16.7049,0.011254
opt-ga,cold,4,1057,19.5778,0.010659
opt-ga,cold,4,1085,20.1111,0.009822
opt-ga,cold,4,1425,26.6654,0.009804
opt-ga,cold,4,1455,27.2498,0.009763
opt-ga,cold,4,1498,28.0964,0.009753
opt-ga,cold,4,1516,28.4518,0.009699
opt-ga,cold,4,1548,29.0752,0.009633
opt-ga,cold,4,1551,29.1324,0.009546
opt-ga,cold,4,1568,29.4555,0.008959
opt-ga,cold,4,1591,29.8931,0.008830
opt-ga,cold,4,1602,30.1065,0.008603
opt-ga,cold,4,1680,31.5793,0.008489
opt-ga,cold,4,1707,32.0920,0.008431
opt-ga,cold,4,1751,32.9578,0.008205
opt-ga,cold,4,1854,34.9473,0.007924
opt-ga,cold,4,1964,37.1319,0.007824
opt-pso,cold,4,0,0.0000,0.652433
opt-pso,cold,4,2,0.0699,0.651325
opt-pso,cold,4,6,0.1480,0.136334
opt-pso,cold,4,143,2.7200,0.134347
opt-aco,cold,4,0,0.0000,0.652433
opt-aco,cold,4,2,0.0759,0.651325
opt-aco,cold,4,6,0.1535,0.136334
opt-aco,cold,4,308,5.9679,0.106103
opt-aco,cold,4,577,11.1368,0.058838
opt-aco,cold,4,743,14.2642,0.058292
opt-aco,cold,4,782,15.0126,0.050067
opt-aco,cold,4,904,17.2370,0.047654
opt-aco,cold,4,1100,20.8235,0.045180
opt-aco,cold,4,1110,21.0026,0.040163
opt-aco,cold,4,1115,21.0900,0.025745
opt-aco,cold,4,1193,22.5334,0.022157
opt-aco,cold,4,1263,23.8084,0.014479
opt-aco,cold,4,1634,30.5138,0.011866
opt-aco,cold,4,1651,30.8183,0.011683
opt-aco,cold,4,1695,31.6186,0.011310
opt-aco,cold,4,1744,32.5253,0.007868
opt-aco,cold,4,1836,34.2023,0.006716
opt-gd,cold,4,0,0.0000,0.652433
opt-gd,cold,4,2,0.0573,0.652433
opt-gd,cold,4,8,0.1639,0.652433
opt-gd,cold,4,9,0.1816,0.652433
opt-gd,cold,4,11,0.2184,0.652433
opt-gd,cold,4,25,0.4655,0.652433
opt-gd,cold,4,27,0.5013,0.652433
opt-gd,cold,4,56,1.0202,0.652433
opt-gd,cold,4,100,1.8093,0.501858
opt-gd,cold,4,101,1.8269,0.501858
opt-gd,cold,4,107,1.9339,0.501858
opt-gd,cold,4,109,1.9689,0.501858
opt-gd,cold,4,158,2.8501,0.501858
opt-gd,cold,4,181,3.2599,0.501858
opt-gd,cold,4,182,3.2774,0.501858
opt-gd,cold,4,199,3.5891,0.387112
opt-gd,cold,4,200,3.6072,0.387112
opt-gd,cold,4,206,3.7141,0.387112
opt-gd,cold,4,208,3.7490,0.387112
opt-gd,cold,4,257,4.6242,0.387112
opt-gd,cold,4,298,5.3516,0.367011
opt-gd,cold,4,299,5.3701,0.367011
opt-gd,cold,4,305,5.4786,0.367011
opt-gd,cold,4,307,5.5157,0.367011
opt-gd,cold,4,397,7.1086,0.292682
opt-gd,cold,4,398,7.1268,0.292682
opt-gd,cold,4,404,7.2320,0.292682
opt-gd,cold,4,406,7.2664,0.292682
opt-gd,cold,4,595,10.8794,0.247937
opt-gd,cold,4,596,10.9001,0.247937
opt-gd,cold,4,602,11.0195,0.247937
opt-gd,cold,4,604,11.0564,0.247937
opt-gd,cold,4,676,12.3993,0.247937
opt-gd,cold,4,677,12.4181,0.247937
opt-gd,cold,4,892,16.7071,0.208946
opt-gd,cold,4,893,16.7251,0.208946
opt-gd,cold,4,899,16.8325,0.208946
opt-gd,cold,4,901,16.8685,0.208946
opt-gd,cold,4,1090,20.2639,0.207365
opt-gd,cold,4,1091,20.2812,0.207365
opt-gd,cold,4,1097,20.3846,0.207365
opt-gd,cold,4,1099,20.4214,0.207365
opt-gd,cold,4,1189,22.0047,0.201956
opt-gd,cold,4,1190,22.0224,0.201956
opt-gd,cold,4,1196,22.1259,0.201956
opt-gd,cold,4,1198,22.1634,0.201956
opt-gd,cold,4,1206,22.3070,0.201956
opt-gd,cold,4,1213,22.4305,0.201956
opt-gd,cold,4,1215,22.4666,0.201956
opt-gd,cold,4,1288,23.8119,0.190266
opt-gd,cold,4,1289,23.8311,0.190266
opt-gd,cold,4,1296,23.9595,0.190266
opt-gd,cold,4,1298,23.9956,0.190266
opt-gd,cold,4,1486,27.4611,0.176865
opt-gd,cold,4,1487,27.4813,0.176865
opt-gd,cold,4,1494,27.6125,0.176865
opt-gd,cold,4,1496,27.6495,0.176865
opt-gd,cold,4,1684,31.1214,0.168868
opt-gd,cold,4,1685,31.1393,0.168868
opt-gd,cold,4,1692,31.2666,0.168868
opt-gd,cold,4,1694,31.3033,0.168868
opt-gd,cold,4,1783,32.9761,0.163073
opt-gd,cold,4,1784,32.9956,0.163073
opt-gd,cold,4,1790,33.1090,0.163073
opt-gd,cold,4,1792,33.1496,0.163073
opt-gd,cold,4,1811,33.5103,0.163073
opt-gd,cold,4,1866,34.5164,0.163073
opt-gd,cold,4,1867,34.5340,0.163073
opt-gd,cold,4,1882,34.8069,0.156813
opt-gd,cold,4,1883,34.8255,0.156813
opt-gd,cold,4,1890,34.9541,0.156813
opt-gd,cold,4,1892,34.9906,0.156813
opt-gd,cold,4,1965,36.3493,0.156813
opt-gd,cold,4,1981,36.6456,0.154429
opt-gd,cold,4,1982,36.6652,0.154429
opt-gd,cold,4,1991,36.8330,0.154429
opt-gd,cold,4,1998,36.9609,0.154429
none,classical-kmeans,0,0,0.0000,0.050631
scipy-lbfgsb,classical-kmeans,0,0,0.0000,0.050631
scipy-lbfgsb,classical-kmeans,0,15,0.2639,0.050631
scipy-lbfgsb,classical-kmeans,0,17,0.2992,0.050629
scipy-lbfgsb,classical-kmeans,0,19,0.3311,0.050628
scipy-lbfgsb,classical-kmeans,0,122,2.0619,0.041024
scipy-lbfgsb,classical-kmeans,0,136,2.3166,0.041024
scipy-lbfgsb,classical-kmeans,0,138,2.3525,0.041023
scipy-lbfgsb,classical-kmeans,0,140,2.3879,0.041023
scipy-lbfgsb,classical-kmeans,0,144,2.4612,0.041012
scipy-lbfgsb,classical-kmeans,0,243,4.1939,0.040086
scipy-lbfgsb,classical-kmeans,0,257,4.4292,0.040086
scipy-lbfgsb,classical-kmeans,0,259,4.4616,0.040085
scipy-lbfgsb,classical-kmeans,0,261,4.4943,0.040084
scipy-lbfgsb,classical-kmeans,0,297,5.0860,0.040084
scipy-lbfgsb,classical-kmeans,0,364,6.1843,0.039428
scipy-lbfgsb,classical-kmeans,0,375,6.3686,0.039428
scipy-lbfgsb,classical-kmeans,0,376,6.3848,0.039428
scipy-lbfgsb,classical-kmeans,0,378,6.4171,0.039428
scipy-lbfgsb,classical-kmeans,0,380,6.4494,0.039427
scipy-lbfgsb,classical-kmeans,0,382,6.4876,0.039426
scipy-lbfgsb,classical-kmeans,0,386,6.5735,0.039416
scipy-lbfgsb,classical-kmeans,0,485,8.2159,0.038803
scipy-lbfgsb,classical-kmeans,0,496,8.3965,0.038803
scipy-lbfgsb,classical-kmeans,0,497,8.4127,0.038803
scipy-lbfgsb,classical-kmeans,0,499,8.4452,0.038803
scipy-lbfgsb,classical-kmeans,0,501,8.4770,0.038802
scipy-lbfgsb,classical-kmeans,0,503,8.5093,0.038802
scipy-lbfgsb,classical-kmeans,0,606,10.2202,0.037708
scipy-lbfgsb,classical-kmeans,0,620,10.4542,0.037708
scipy-lbfgsb,classical-kmeans,0,622,10.4862,0.037707
scipy-lbfgsb,classical-kmeans,0,624,10.5182,0.037707
scipy-lbfgsb,classical-kmeans,0,660,11.1074,0.037707
scipy-lbfgsb,classical-kmeans,0,708,11.9247,0.037707
scipy-lbfgsb,classical-kmeans,0,727,12.2522,0.030947
scipy-lbfgsb,classical-kmeans,0,738,12.4363,0.030947
scipy-lbfgsb,classical-kmeans,0,739,12.4535,0.030947
scipy-lbfgsb,classical-kmeans,0,741,12.4887,0.030947
scipy-lbfgsb,classical-kmeans,0,743,12.5223,0.030947
scipy-lbfgsb,classical-kmeans,0,745,12.5557,0.030947
scipy-lbfgsb,classical-kmeans,0,781,13.1663,0.030946
scipy-lbfgsb,classical-kmeans,0,848,14.3244,0.026321
scipy-lbfgsb,classical-kmeans,0,859,14.5211,0.026321
scipy-lbfgsb,classical-kmeans,0,860,14.5384,0.026321
scipy-lbfgsb,classical-kmeans,0,862,14.5728,0.026321
scipy-lbfgsb,classical-kmeans,0,864,14.6074,0.026321
scipy-lbfgsb,classical-kmeans,0,866,14.6416,0.026321
scipy-lbfgsb,classical-kmeans,0,869,14.6934,0.026321
scipy-lbfgsb,classical-kmeans,0,870,14.7109,0.026319
scipy-lbfgsb,classical-kmeans,0,969,16.4993,0.022546
scipy-lbfgsb,classical-kmeans,0,980,16.7040,0.022546
scipy-lbfgsb,classical-kmeans,0,981,16.7232,0.022546
scipy-lbfgsb,classical-kmeans,0,982,16.7413,0.022546
scipy-lbfgsb,classical-kmeans,0,984,16.7804,0.022546
scipy-lbfgsb,classical-kmeans,0,985,16.7999,0.022546
scipy-lbfgsb,classical-kmeans,0,1023,17.5345,0.022546
scipy-lbfgsb,classical-kmeans,0,1090,18.8000,0.021875
scipy-lbfgsb,classical-kmeans,0,1101,19.0111,0.021875
scipy-lbfgsb,classical-kmeans,0,1102,19.0285,0.021875
scipy-lbfgsb,classical-kmeans,0,1103,19.0458,0.021875
scipy-lbfgsb,classical-kmeans,0,1105,19.0821,0.021875
scipy-lbfgsb,classical-kmeans,0,1107,19.1175,0.021875
scipy-lbfgsb,classical-kmeans,0,1144,19.7807,0.021874
scipy-lbfgsb,classical-kmeans,0,1211,20.9490,0.020043
scipy-lbfgsb,classical-kmeans,0,1222,21.1320,0.020043
scipy-lbfgsb,classical-kmeans,0,1223,21.1493,0.020043
scipy-lbfgsb,classical-kmeans,0,1224,21.1662,0.020043
scipy-lbfgsb,classical-kmeans,0,1226,21.1996,0.020043
scipy-lbfgsb,classical-kmeans,0,1228,21.2352,0.020043
scipy-lbfgsb,classical-kmeans,0,1265,21.8549,0.020042
scipy-lbfgsb,classical-kmeans,0,1313,22.6744,0.020042
scipy-lbfgsb,classical-kmeans,0,1332,22.9918,0.016591
scipy-lbfgsb,classical-kmeans,0,1343,23.1774,0.016591
scipy-lbfgsb,classical-kmeans,0,1344,23.1936,0.016591
scipy-lbfgsb,classical-kmeans,0,1345,23.2101,0.016591
scipy-lbfgsb,classical-kmeans,0,1347,23.2443,0.016591
scipy-lbfgsb,classical-kmeans,0,1349,23.2777,0.016591
scipy-lbfgsb,classical-kmeans,0,1353,23.3464,0.016591
scipy-lbfgsb,classical-kmeans,0,1354,23.3639,0.016588
scipy-lbfgsb,classical-kmeans,0,1400,24.1456,0.016586
scipy-lbfgsb,classical-kmeans,0,1402,24.1793,0.016583
scipy-lbfgsb,classical-kmeans,0,1574,27.0333,0.016256
scipy-lbfgsb,classical-kmeans,0,1585,27.2106,0.016256
scipy-lbfgsb,classical-kmeans,0,1586,27.2273,0.016256
scipy-lbfgsb,classical-kmeans,0,1587,27.2435,0.016256
scipy-lbfgsb,classical-kmeans,0,1589,27.2763,0.016256
scipy-lbfgsb,classical-kmeans,0,1591,27.3097,0.016256
scipy-lbfgsb,classical-kmeans,0,1595,27.3756,0.016255
scipy-lbfgsb,classical-kmeans,0,1596,27.3916,0.016253
scipy-lbfgsb,classical-kmeans,0,1642,28.1581,0.016252
scipy-lbfgsb,classical-kmeans,0,1644,28.1909,0.016251
scipy-lbfgsb,classical-kmeans,0,1816,31.0916,0.016230
scipy-lbfgsb,classical-kmeans,0,1827,31.2767,0.016230
scipy-lbfgsb,classical-kmeans,0,1828,31.2937,0.016230
scipy-lbfgsb,classical-kmeans,0,1829,31.3103,0.016230
scipy-lbfgsb,classical-kmeans,0,1831,31.3424,0.016230
scipy-lbfgsb,classical-kmeans,0,1833,31.3745,0.016230
scipy-lbfgsb,classical-kmeans,0,1837,31.4397,0.016229
scipy-lbfgsb,classical-kmeans,0,1838,31.4552,0.016227
scipy-powell,classical-kmeans,0,0,0.0000,0.050631
