seed,condition,detector,whitened,auroc,fpr95,n_neg,n_pos,train_ms,n_params,structure,samples_per_sec
3,length+template,OneClassSVM · stats,False,0.6124592813312795,0.9597989949748744,199,199,1.3792999961879104,881,44SV,352805.6010016815
3,length+template,IsolationForest · stats,False,0.7645008964420091,0.7889447236180904,199,199,89.6984999999404,11756,100 trees,94181.12109653155
3,length+template,mean entropy,False,0.7502588318476806,0.6633165829145728,199,199,0.0,0,threshold,2102482.822776968
3,length+template,perplexity,False,0.7518244488775535,0.6683417085427136,199,199,0.0,0,threshold,2390390.3645982756
3,length+template,n_tokens (control),False,,1.0,199,199,0.0,0,threshold,2926470.536911949
3,length+template+entropy,FIS · stats,False,0.7432258064516128,1.0,155,155,829.1604000114603,65,4R/32MF/6ant,302232.6228596558
3,length+template+entropy,Mahalanobis · stats,False,0.7001456815816858,0.8451612903225807,155,155,1.469599999836646,209,19f full cov,792433.5171725242
3,length+template+entropy,OneClassSVM · stats,False,0.6157752341311133,0.9290322580645162,155,155,1.3792999961879104,881,44SV,182998.81871916447
3,length+template+entropy,IsolationForest · stats,False,0.6849947970863685,0.7935483870967742,155,155,89.6984999999404,11756,100 trees,93800.11525536072
3,length+template+entropy,mean entropy,False,0.5555463059313215,0.8258064516129032,155,155,0.0,0,threshold,1892551.7730690262
3,length+template+entropy,perplexity,False,0.5462643080124869,0.8129032258064516,155,155,0.0,0,threshold,2748226.9417821476
3,length+template+entropy,n_tokens (control),False,,1.0,155,155,0.0,0,threshold,2836230.48531102
4,length+template,FIS · stats,False,0.7894079200307574,1.0,204,204,652.0753000077093,63,4R/31MF/4ant,514307.3228434196
4,length+template,Mahalanobis · stats,False,0.7407968089196464,0.7303921568627451,204,204,1.035499997669831,209,19f full cov,892388.4731351014
4,length+template,OneClassSVM · stats,False,0.6453767781622453,0.9166666666666666,204,204,0.9027000050991774,881,44SV,284023.6695921639
4,length+template,IsolationForest · stats,False,0.7128748558246829,0.803921568627451,204,204,102.36190000432543,10794,100 trees,70719.1513939083
4,length+template,mean entropy,False,0.7679257977700885,0.6127450980392157,204,204,0.0,0,threshold,1316978.689302144
4,length+template,perplexity,False,0.7513696655132641,0.6225490196078431,204,204,0.0,0,threshold,1753330.4943416375
4,length+template,n_tokens (control),False,,1.0,204,204,0.0,0,threshold,1982507.332403934
4,length+template+entropy,FIS · stats,False,0.7612962666239385,1.0,158,158,652.0753000077093,63,4R/31MF/4ant,248603.57136553552
4,length+template+entropy,Mahalanobis · stats,False,0.6934385515141803,0.7784810126582279,158,158,1.035499997669831,209,19f full cov,406587.74571805407
4,length+template+entropy,OneClassSVM · stats,False,0.615726646370774,0.9556962025316456,158,158,0.9027000050991774,881,44SV,305875.51776246395
4,length+template+entropy,IsolationForest · stats,False,0.6473722159910271,0.8734177215189873,158,158,102.36190000432543,10794,100 trees,79197.99503848985
4,length+template+entropy,mean entropy,False,0.5751081557442718,0.759493670886076,158,158,0.0,0,threshold,1703504.0343773502
4,length+template+entropy,perplexity,False,0.5713427335362923,0.7341772151898734,158,158,0.0,0,threshold,1902468.2401694856
4,length+template+entropy,n_tokens (control),False,,1.0,158,158,0.0,0,threshold,2032154.270937936
