seed,condition,detector,whitened,auroc,fpr95,n_neg,n_pos,train_ms,n_params,structure,samples_per_sec
4,length+template+entropy,perplexity,False,0.5954260380622837,0.7573529411764706,136,136,0.0,0,threshold,1818181.7686093797
4,length+template+entropy,n_tokens (control),False,0.5,0.9485294117647058,136,136,0.0,0,threshold,1717171.735310581
5,length+template,FIS · stats,False,0.875180055401662,0.7052631578947368,190,190,1143.5806000081357,55,3R/27MF/8ant,497252.02941672906
5,length+template,Mahalanobis · stats,False,0.861606648199446,0.5368421052631579,190,190,1.4830000000074506,209,19f full cov,810061.8339979773
5,length+template,OneClassSVM · stats,False,0.8396675900277011,0.6842105263157895,190,190,1.9013999990420416,981,49SV,196362.13219665972
5,length+template,IsolationForest · stats,False,0.8567867036011081,0.6105263157894737,190,190,110.45890000241343,11022,100 trees,66021.50915433462
5,length+template,mean entropy,False,0.8294736842105263,0.6684210526315789,190,190,0.0,0,threshold,1554192.2347694715
5,length+template,perplexity,False,0.8193905817174516,0.6473684210526316,190,190,0.0,0,threshold,1259529.3417489096
5,length+template,n_tokens (control),False,0.5000000000000001,0.9526315789473684,190,190,0.0,0,threshold,2506596.4680387704
5,length+template+entropy,FIS · stats,False,0.7807333011710014,1.0,151,151,1143.5806000081357,55,3R/27MF/8ant,436794.91085956356
5,length+template+entropy,Mahalanobis · stats,False,0.7815885268189993,0.7086092715231788,151,151,1.4830000000074506,209,19f full cov,742562.0900841203
5,length+template+entropy,OneClassSVM · stats,False,0.7004955922985834,0.9337748344370861,151,151,1.9013999990420416,981,49SV,285984.85019212455
5,length+template+entropy,IsolationForest · stats,False,0.7104074382702513,0.9006622516556292,151,151,110.45890000241343,11022,100 trees,86518.0769391515
5,length+template+entropy,mean entropy,False,0.6011139862286742,0.7350993377483444,151,151,0.0,0,threshold,1999999.9975205848
5,length+template+entropy,perplexity,False,0.5874742335862462,0.7019867549668874,151,151,0.0,0,threshold,2029569.9199265207
5,length+template+entropy,n_tokens (control),False,0.5,0.9470198675496688,151,151,0.0,0,threshold,2377952.632059999
6,length+template,FIS · stats,False,0.8670083102493075,0.6368421052631579,190,190,1171.5411999903154,85,4R/42MF/6ant,263980.5481651359
6,length+template,Mahalanobis · stats,False,0.8029639889196675,0.7,190,190,1.5722999960416928,209,19f full cov,525878.7699334152
6,length+template,OneClassSVM · stats,False,0.7344321329639889,0.9263157894736842,190,190,1.5648999979021028,901,45SV,210561.31156144702
6,length+template,IsolationForest · stats,False,0.8027146814404432,0.7421052631578947,190,190,107.8198000031989,11698,100 trees,92183.78535770418
6,length+template,mean entropy,False,0.8275069252077563,0.7,190,190,0.0,0,threshold,1968911.9185901019
6,length+template,perplexity,False,0.8103047091412743,0.6842105263157895,190,190,0.0,0,threshold,2375000.059997548
6,length+template,n_tokens (control),False,0.5,0.9473684210526315,190,190,0.0,0,threshold,2735781.228833327
6,length+template+entropy,FIS · stats,False,0.8248325101471954,1.0,143,143,1171.5411999903154,85,4R/42MF/6ant,374296.5592823051
6,length+template+entropy,Mahalanobis · stats,False,0.7192527751968312,0.7692307692307693,143,143,1.5722999960416928,209,19f full cov,678368.1306182138
6,length+template+entropy,OneClassSVM · stats,False,0.648882585945523,0.9370629370629371,143,143,1.5648999979021028,901,45SV,275052.89829071815
6,length+template+entropy,IsolationForest · stats,False,0.6683945425204166,0.8181818181818182,143,143,107.8198000031989,11698,100 trees,78694.6593141543
6,length+template+entropy,mean entropy,False,0.5822778619981417,0.8111888111888111,143,143,0.0,0,threshold,1863192.1257073083
6,length+template+entropy,perplexity,False,0.5527409653283779,0.8041958041958042,143,143,0.0,0,threshold,1881579.0309281824
6,length+template+entropy,n_tokens (control),False,0.5,0.972027972027972,143,143,0.0,0,threshold,2208494.2673875727
7,length+template,FIS · stats,False,0.8626540309806975,0.5854922279792746,193,193,1193.7695999949938,81,4R/40MF/6ant,213460.1555725997
7,length+template,Mahalanobis · stats,False,0.812800343633386,0.6321243523316062,193,193,3.159200001391582,209,19f full cov,543050.08512289
7,length+template,OneClassSVM · stats,False,0.7292544766302451,0.8808290155440415,193,193,1.9637000077636912,941,47SV,207148.2235960422
7,length+template,IsolationForest · stats,False,0.790893715267524,0.7668393782383419,193,193,118.21980000240728,11122,100 trees,56330.628611362634
7,length+template,mean entropy,False,0.8488013101022847,0.5284974093264249,193,193,0.0,0,threshold,1479494.098670912
7,length+template,perplexity,False,0.8313243308545196,0.5492227979274611,193,193,0.0,0,threshold,1543382.568964845
7,length+template,n_tokens (control),False,0.5,0.9533678756476683,193,193,0.0,0,threshold,1941649.8958598191
7,length+template+entropy,FIS · stats,False,0.7767901234567901,1.0,135,135,1193.7695999949938,81,4R/40MF/6ant,143114.59747937782
7,length+template+entropy,Mahalanobis · stats,False,0.7290534979423868,0.7925925925925926,135,135,3.159200001391582,209,19f full cov,393873.0878686679
7,length+template+entropy,OneClassSVM · stats,False,0.6003840877914952,0.9333333333333333,135,135,1.9637000077636912,941,47SV,180880.28391471924
7,length+template+entropy,IsolationForest · stats,False,0.6610150891632374,0.9111111111111111,135,135,118.21980000240728,11122,100 trees,41469.558284712904
7,length+template+entropy,mean entropy,False,0.6168998628257888,0.7407407407407407,135,135,0.0,0,threshold,1050583.6291026066
7,length+template+entropy,perplexity,False,0.5926474622770919,0.762962962962963,135,135,0.0,0,threshold,1202672.6468917043
7,length+template+entropy,n_tokens (control),False,0.5,0.9851851851851852,135,135,0.0,0,threshold,1421801.0167429026
