features,K,top_n,silhouette,detector,family,mfs,auroc,auprc,fpr@95tpr
layerstat,4,16,0.25108927488327026,FIS T=product/S=product,TriviaQA,94,0.5522500724718795,0.8689305680870592,0.9178470254957507
layerstat,4,16,0.25108927488327026,FIS T=product/S=product,FalsePremise,94,0.6700072799784765,0.7744972510948165,0.8526912181303116
layerstat,4,16,0.25108927488327026,FIS T=hamacher/S=hamacher,TriviaQA,94,0.5516516413086843,0.8680494157985433,0.9065155807365439
layerstat,4,16,0.25108927488327026,FIS T=hamacher/S=hamacher,FalsePremise,94,0.6326934337759349,0.7535441891216108,0.8555240793201133
layerstat,4,16,0.25108927488327026,FIS T=dombi2/S=einstein,TriviaQA,94,0.5537712643975076,0.8684047739258541,0.9263456090651558
layerstat,4,16,0.25108927488327026,FIS T=dombi2/S=einstein,FalsePremise,94,0.6475699115324355,0.7591706193826262,0.773371104815864
layerstat,4,32,0.15683680772781372,Mahalanobis,TriviaQA,158,0.5369764444865404,0.860757539120927,0.9376770538243626
layerstat,4,32,0.15683680772781372,Mahalanobis,FalsePremise,158,0.46888204852263915,0.7137323040296428,0.9830028328611898
layerstat,4,32,0.15683680772781372,FIS T=product/S=product,TriviaQA,158,0.532284428448011,0.8640599722836378,0.9320113314447592
layerstat,4,32,0.15683680772781372,FIS T=product/S=product,FalsePremise,158,0.5956961083767232,0.7409274845290483,0.9320113314447592
layerstat,4,32,0.15683680772781372,FIS T=hamacher/S=hamacher,TriviaQA,158,0.5328462648997879,0.8649109971291841,0.9320113314447592
layerstat,4,32,0.15683680772781372,FIS T=hamacher/S=hamacher,FalsePremise,158,0.5377807143874531,0.7218421222438055,0.9688385269121813
layerstat,4,32,0.15683680772781372,FIS T=dombi2/S=einstein,TriviaQA,158,0.5331375875044129,0.8644912972826653,0.9348441926345609
layerstat,4,32,0.15683680772781372,FIS T=dombi2/S=einstein,FalsePremise,158,0.5382001044518651,0.7253860297221227,0.9688385269121813
layerstat,8,8,0.21878682076931,Mahalanobis,TriviaQA,93,0.49996842809210956,0.8513298951223863,0.9490084985835694
layerstat,8,8,0.21878682076931,Mahalanobis,FalsePremise,93,0.40251159257442193,0.6869548314869112,0.9830028328611898
layerstat,8,8,0.21878682076931,FIS T=product/S=product,TriviaQA,93,0.5572951198440922,0.8669465981606521,0.9518413597733711
layerstat,8,8,0.21878682076931,FIS T=product/S=product,FalsePremise,93,0.5600875180021206,0.6708215648082403,0.8555240793201133
layerstat,8,8,0.21878682076931,FIS T=hamacher/S=hamacher,TriviaQA,93,0.5515576431283743,0.8609936803820621,0.9546742209631728
layerstat,8,8,0.21878682076931,FIS T=hamacher/S=hamacher,FalsePremise,93,0.5319824489214554,0.659868010164709,0.8781869688385269
layerstat,8,8,0.21878682076931,FIS T=dombi2/S=einstein,TriviaQA,93,0.5471497742608586,0.8584190056204883,1.0
layerstat,8,8,0.21878682076931,FIS T=dombi2/S=einstein,FalsePremise,93,0.5217964138192983,0.6567513611154916,1.0
layerstat,8,16,0.19054877758026123,Mahalanobis,TriviaQA,157,0.5288481132914862,0.8570639946297756,0.9405099150141643
layerstat,8,16,0.19054877758026123,Mahalanobis,FalsePremise,157,0.507996106794119,0.7142275624185541,0.9150141643059491
layerstat,8,16,0.19054877758026123,FIS T=product/S=product,TriviaQA,157,0.5422231215432348,0.8651199889190978,0.9376770538243626
layerstat,8,16,0.19054877758026123,FIS T=product/S=product,FalsePremise,157,0.5610133413518603,0.6975546163194513,0.8470254957507082
layerstat,8,16,0.19054877758026123,FIS T=hamacher/S=hamacher,TriviaQA,157,0.547215788250084,0.8664751642538746,0.9376770538243626
layerstat,8,16,0.19054877758026123,FIS T=hamacher/S=hamacher,FalsePremise,157,0.5723012645006094,0.7031185011051115,0.8498583569405099
layerstat,8,16,0.19054877758026123,FIS T=dombi2/S=einstein,TriviaQA,157,0.5448041250132746,0.8660764564010344,0.943342776203966
layerstat,8,16,0.19054877758026123,FIS T=dombi2/S=einstein,FalsePremise,157,0.5619035561112253,0.696014857586995,0.8243626062322946
layerstat,8,32,0.13315656781196594,Mahalanobis,TriviaQA,285,0.5296144496011894,0.8578902937750752,0.9490084985835694
layerstat,8,32,0.13315656781196594,Mahalanobis,FalsePremise,285,0.4534872679506861,0.7096553121049476,1.0
layerstat,8,32,0.13315656781196594,FIS T=product/S=product,TriviaQA,285,0.5398365723240656,0.8672283184647185,0.9235127478753541
layerstat,8,32,0.13315656781196594,FIS T=product/S=product,FalsePremise,285,0.5234937566271542,0.7031771641034983,0.9575070821529745
layerstat,8,32,0.13315656781196594,FIS T=hamacher/S=hamacher,TriviaQA,285,0.5504935263237958,0.868014765827333,0.9376770538243626
layerstat,8,32,0.13315656781196594,FIS T=hamacher/S=hamacher,FalsePremise,285,0.5341605076993685,0.7182642777476547,0.9745042492917847
layerstat,8,32,0.13315656781196594,FIS T=dombi2/S=einstein,TriviaQA,285,0.5537655240506184,0.8685927040121609,0.9348441926345609
layerstat,8,32,0.13315656781196594,FIS T=dombi2/S=einstein,FalsePremise,285,0.5218063050944024,0.7185189003327073,0.9745042492917847
centroid,1,8,,Mahalanobis,TriviaQA,22,0.47763704360654513,0.8409313537374613,0.9490084985835694
centroid,1,8,,Mahalanobis,FalsePremise,22,0.5160476047288208,0.7231965633758839,0.9178470254957507
centroid,1,8,,FIS T=product/S=product,TriviaQA,22,0.4952211612147722,0.8487447067339314,0.9575070821529745
centroid,1,8,,FIS T=product/S=product,FalsePremise,22,0.8138185069713707,0.8966031680040534,0.7365439093484419
centroid,1,8,,FIS T=hamacher/S=hamacher,TriviaQA,22,0.49563733636423646,0.848917710630497,0.9490084985835694
centroid,1,8,,FIS T=hamacher/S=hamacher,FalsePremise,22,0.820659312833336,0.906309679866883,0.7252124645892352
centroid,1,8,,FIS T=dombi2/S=einstein,TriviaQA,22,0.47858994119014614,0.8464543842516902,1.0
centroid,1,8,,FIS T=dombi2/S=einstein,FalsePremise,22,0.778455220219349,0.8864788310871631,1.0
centroid,1,16,,Mahalanobis,TriviaQA,48,0.4981013802664095,0.8490641032201389,0.9575070821529745
centroid,1,16,,Mahalanobis,FalsePremise,48,0.6124994065234938,0.7825282118239503,0.9150141643059491
centroid,1,16,,FIS T=product/S=product,TriviaQA,48,0.48019221551558355,0.8450635707747042,0.9631728045325779
centroid,1,16,,FIS T=product/S=product,FalsePremise,48,0.7537230759491669,0.886622244559905,0.8470254957507082
centroid,1,16,,FIS T=hamacher/S=hamacher,TriviaQA,48,0.48308606789108266,0.8462481307376986,0.9660056657223796
centroid,1,16,,FIS T=hamacher/S=hamacher,FalsePremise,48,0.7495766534255464,0.8844389088866855,0.8696883852691218
centroid,1,16,,FIS T=dombi2/S=einstein,TriviaQA,48,0.4803737539859534,0.8456907932887742,0.9716713881019831
centroid,1,16,,FIS T=dombi2/S=einstein,FalsePremise,48,0.7463441847215408,0.883132524674952,0.9263456090651558
centroid,1,32,,Mahalanobis,TriviaQA,96,0.5126660754109371,0.85629536756553,0.9490084985835694
centroid,1,32,,Mahalanobis,FalsePremise,96,0.5811440644436355,0.7974226349558466,0.8951841359773371
centroid,1,32,,FIS T=product/S=product,TriviaQA,96,0.4934280203552701,0.8478268613579013,0.9461756373937678
centroid,1,32,,FIS T=product/S=product,FalsePremise,96,0.7093112507319543,0.8588894858255787,0.9405099150141643
centroid,1,32,,FIS T=hamacher/S=hamacher,TriviaQA,96,0.4931015381259489,0.849886418161603,0.9518413597733711
centroid,1,32,,FIS T=hamacher/S=hamacher,FalsePremise,96,0.7045436561317993,0.8602158950057653,0.9518413597733711
centroid,1,32,,FIS T=dombi2/S=einstein,TriviaQA,96,0.48951382132022236,0.8498827938263153,0.9603399433427762
centroid,1,32,,FIS T=dombi2/S=einstein,FalsePremise,96,0.6975010682577112,0.8563058862158404,0.9631728045325779
centroid,2,8,0.4986812174320221,Mahalanobis,TriviaQA,29,0.5032131591712087,0.8496312433305873,0.9603399433427762
centroid,2,8,0.4986812174320221,Mahalanobis,FalsePremise,29,0.6210138161330654,0.765192455630997,0.7790368271954674
centroid,2,8,0.4986812174320221,FIS T=product/S=product,TriviaQA,29,0.5156481856198569,0.8552390093567404,0.9546742209631728
centroid,2,8,0.4986812174320221,FIS T=product/S=product,FalsePremise,29,0.8763748872394639,0.8986481794307901,0.49291784702549574
centroid,2,8,0.4986812174320221,FIS T=hamacher/S=hamacher,TriviaQA,29,0.5149722597736581,0.8551330294750288,0.9490084985835694
centroid,2,8,0.4986812174320221,FIS T=hamacher/S=hamacher,FalsePremise,29,0.8801375282890469,0.9216343620381696,0.49575070821529743
centroid,2,8,0.4986812174320221,FIS T=dombi2/S=einstein,TriviaQA,29,0.5121903441624978,0.8544522983252199,1.0
centroid,2,8,0.4986812174320221,FIS T=dombi2/S=einstein,FalsePremise,29,0.8813877854621995,0.9205193056281182,0.43342776203966005
centroid,2,16,0.4144849181175232,Mahalanobis,TriviaQA,65,0.5134855099293651,0.8646611881529288,0.943342776203966
centroid,2,16,0.4144849181175232,Mahalanobis,FalsePremise,65,0.6681516767689557,0.8312435728854881,0.886685552407932
centroid,2,16,0.4144849181175232,FIS T=product/S=product,TriviaQA,65,0.4937889446659262,0.847276258543487,0.9461756373937678
centroid,2,16,0.4144849181175232,FIS T=product/S=product,FalsePremise,65,0.6156567015367085,0.7876074378773749,0.7790368271954674
centroid,2,16,0.4144849181175232,FIS T=hamacher/S=hamacher,TriviaQA,65,0.4927829488736004,0.8497388427893211,0.943342776203966
centroid,2,16,0.4144849181175232,FIS T=hamacher/S=hamacher,FalsePremise,65,0.6288041844050201,0.7958737772532849,0.8583569405099151
centroid,2,16,0.4144849181175232,FIS T=dombi2/S=einstein,TriviaQA,65,0.49690093022321336,0.8511235554079603,1.0
centroid,2,16,0.4144849181175232,FIS T=dombi2/S=einstein,FalsePremise,65,0.6406954753351164,0.7947036300545829,0.7337110481586402
centroid,2,32,0.35989949107170105,Mahalanobis,TriviaQA,139,0.5224217949490688,0.8639960267133409,0.9518413597733711
centroid,2,32,0.35989949107170105,Mahalanobis,FalsePremise,139,0.6907393925965783,0.8457322871392996,0.9716713881019831
centroid,2,32,0.35989949107170105,FIS T=product/S=product,TriviaQA,139,0.47244202967185306,0.840389856101236,0.9575070821529745
centroid,2,32,0.35989949107170105,FIS T=product/S=product,FalsePremise,139,0.5477867282827165,0.7562360360814997,0.9291784702549575
centroid,2,32,0.35989949107170105,FIS T=hamacher/S=hamacher,TriviaQA,139,0.47285102938770585,0.8414344526778382,0.9518413597733711
centroid,2,32,0.35989949107170105,FIS T=hamacher/S=hamacher,FalsePremise,139,0.5434978713975975,0.7637242008784406,0.9518413597733711
centroid,2,32,0.35989949107170105,FIS T=dombi2/S=einstein,TriviaQA,139,0.4735169096268487,0.8418703271931826,0.9575070821529745
centroid,2,32,0.35989949107170105,FIS T=dombi2/S=einstein,FalsePremise,139,0.5519687593967113,0.7627476466581848,0.9150141643059491
centroid,4,8,0.3346980810165405,Mahalanobis,TriviaQA,38,0.48132808665627663,0.8419542226007242,0.9660056657223796
centroid,4,8,0.3346980810165405,Mahalanobis,FalsePremise,38,0.6339951255796287,0.7436512318427241,0.7337110481586402
centroid,4,8,0.3346980810165405,FIS T=product/S=product,TriviaQA,38,0.4967674671580403,0.8438547446413236,0.9546742209631728
centroid,4,8,0.3346980810165405,FIS T=product/S=product,FalsePremise,38,0.8060479212496241,0.8653235968873247,0.7818696883852692
centroid,4,8,0.3346980810165405,FIS T=hamacher/S=hamacher,TriviaQA,38,0.4968363513207103,0.8459533544780763,0.9631728045325779
centroid,4,8,0.3346980810165405,FIS T=hamacher/S=hamacher,FalsePremise,38,0.8030231693228038,0.8485332686589345,0.7648725212464589
centroid,4,8,0.3346980810165405,FIS T=dombi2/S=einstein,TriviaQA,38,0.4940788321838289,0.8458877967752345,1.0
centroid,4,8,0.3346980810165405,FIS T=dombi2/S=einstein,FalsePremise,38,0.7960221248041528,0.841308444943998,0.7535410764872521
centroid,4,16,0.3035472631454468,Mahalanobis,TriviaQA,91,0.5232971978496661,0.8658044179106335,0.9631728045325779
centroid,4,16,0.3035472631454468,Mahalanobis,FalsePremise,91,0.6697461503157296,0.8276706196150606,0.8555240793201133
centroid,4,16,0.3035472631454468,FIS T=product/S=product,TriviaQA,91,0.5176443912505633,0.8563692099274245,0.9405099150141643
centroid,4,16,0.3035472631454468,FIS T=product/S=product,FalsePremise,91,0.610410369221517,0.8039006606264887,0.9263456090651558
centroid,4,16,0.3035472631454468,FIS T=hamacher/S=hamacher,TriviaQA,91,0.5211036677946448,0.8594965850466361,0.9405099150141643
centroid,4,16,0.3035472631454468,FIS T=hamacher/S=hamacher,FalsePremise,91,0.6345252979252062,0.8162937166573108,0.9093484419263456
centroid,4,16,0.3035472631454468,FIS T=dombi2/S=einstein,TriviaQA,91,0.5206709891478741,0.8616307433363939,1.0
centroid,4,16,0.3035472631454468,FIS T=dombi2/S=einstein,FalsePremise,91,0.6199099498314528,0.8125484965212626,1.0
centroid,4,32,0.2152685672044754,Mahalanobis,TriviaQA,186,0.5318144375464608,0.8656839348896247,0.9546742209631728
centroid,4,32,0.2152685672044754,Mahalanobis,FalsePremise,186,0.6985178913384082,0.8470701545430603,0.9631728045325779
centroid,4,32,0.2152685672044754,FIS T=product/S=product,TriviaQA,186,0.4863487375542105,0.8408305076024775,0.9546742209631728
centroid,4,32,0.2152685672044754,FIS T=product/S=product,FalsePremise,186,0.599312358554766,0.7766470775599874,0.9178470254957507
centroid,4,32,0.2152685672044754,FIS T=hamacher/S=hamacher,TriviaQA,186,0.49165210053643543,0.8449565472473665,0.9405099150141643
centroid,4,32,0.2152685672044754,FIS T=hamacher/S=hamacher,FalsePremise,186,0.6393285011157359,0.8087051043171177,0.9376770538243626
centroid,4,32,0.2152685672044754,FIS T=dombi2/S=einstein,TriviaQA,186,0.48664149524555766,0.844647571501427,0.9348441926345609
centroid,4,32,0.2152685672044754,FIS T=dombi2/S=einstein,FalsePremise,186,0.6224539857882159,0.803710850347492,0.9263456090651558
centroid,8,8,0.2751888036727905,Mahalanobis,TriviaQA,77,0.4865833742333049,0.8420345581189951,0.9518413597733711
centroid,8,8,0.2751888036727905,Mahalanobis,FalsePremise,77,0.6872695332900755,0.7713710697634846,0.7252124645892352
centroid,8,8,0.2751888036727905,FIS T=product/S=product,TriviaQA,77,0.4872420790388363,0.8411592845676739,0.9518413597733711
centroid,8,8,0.2751888036727905,FIS T=product/S=product,FalsePremise,77,0.7355073037175369,0.7984566684727574,0.6713881019830028
centroid,8,8,0.2751888036727905,FIS T=hamacher/S=hamacher,TriviaQA,77,0.48301431355496816,0.8413711545937096,0.9546742209631728
centroid,8,8,0.2751888036727905,FIS T=hamacher/S=hamacher,FalsePremise,77,0.7575905645148526,0.8050745182083119,0.6798866855524079
centroid,8,8,0.2751888036727905,FIS T=dombi2/S=einstein,TriviaQA,77,0.47679464770056057,0.8401751137260987,1.0
centroid,8,8,0.2751888036727905,FIS T=dombi2/S=einstein,FalsePremise,77,0.7538773798407901,0.7976189109896834,0.6572237960339944
centroid,8,16,0.25044214725494385,Mahalanobis,TriviaQA,158,0.5144470180332997,0.8599351602373955,0.9575070821529745
centroid,8,16,0.25044214725494385,Mahalanobis,FalsePremise,158,0.6529784607593334,0.8125742654636205,0.8413597733711048
centroid,8,16,0.25044214725494385,FIS T=product/S=product,TriviaQA,158,0.5133290854766354,0.8578978240684281,0.9461756373937678
centroid,8,16,0.25044214725494385,FIS T=product/S=product,FalsePremise,158,0.6979699146976435,0.8557741407476642,0.886685552407932
centroid,8,16,0.25044214725494385,FIS T=hamacher/S=hamacher,TriviaQA,158,0.5048419826010085,0.8548854327311232,0.9518413597733711
centroid,8,16,0.25044214725494385,FIS T=hamacher/S=hamacher,FalsePremise,158,0.6856394511529271,0.8394880354324947,0.886685552407932
centroid,8,16,0.25044214725494385,FIS T=dombi2/S=einstein,TriviaQA,158,0.5003078261019314,0.8532592761196347,1.0
centroid,8,16,0.25044214725494385,FIS T=dombi2/S=einstein,FalsePremise,158,0.674195245857534,0.8360896003568958,0.9178470254957507
centroid,8,32,0.17590464651584625,Mahalanobis,TriviaQA,317,0.5377714825306893,0.866745092689945,0.9348441926345609
centroid,8,32,0.17590464651584625,Mahalanobis,FalsePremise,317,0.6948383369996993,0.8454004968772476,0.9801699716713881
centroid,8,32,0.17590464651584625,FIS T=product/S=product,TriviaQA,317,0.4921888229705721,0.8477362400048465,0.9461756373937678
centroid,8,32,0.17590464651584625,FIS T=product/S=product,FalsePremise,317,0.6028732175922262,0.7784282080077066,0.8611898016997167
centroid,8,32,0.17590464651584625,FIS T=hamacher/S=hamacher,TriviaQA,317,0.48522291202057344,0.8446540437621601,0.9405099150141643
centroid,8,32,0.17590464651584625,FIS T=hamacher/S=hamacher,FalsePremise,317,0.6412513649959644,0.8146634215355808,0.8271954674220963
centroid,8,32,0.17590464651584625,FIS T=dombi2/S=einstein,TriviaQA,317,0.4836321183889143,0.8438076547329592,0.9461756373937678
centroid,8,32,0.17590464651584625,FIS T=dombi2/S=einstein,FalsePremise,317,0.6321395223701078,0.8169348781550696,0.8243626062322946
stats+rawdim,1,8,,Mahalanobis,TriviaQA,12,0.5315360307223366,0.8621012286922808,0.9291784702549575
stats+rawdim,1,8,,Mahalanobis,FalsePremise,12,0.7470998781394906,0.8587996194969776,0.6798866855524079
stats+rawdim,1,8,,FIS T=product/S=product,TriviaQA,12,0.5344119445138069,0.8598269753320065,0.9206798866855525
stats+rawdim,1,8,,FIS T=product/S=product,FalsePremise,12,0.7761287923148749,0.8800754827048052,0.886685552407932
stats+rawdim,1,8,,FIS T=hamacher/S=hamacher,TriviaQA,12,0.5367726621719751,0.8608011175462054,0.9008498583569405
stats+rawdim,1,8,,FIS T=hamacher/S=hamacher,FalsePremise,12,0.7675787741149289,0.8706729280870882,0.8895184135977338
stats+rawdim,1,8,,FIS T=dombi2/S=einstein,TriviaQA,12,0.5356145471870866,0.8602608360992202,1.0
stats+rawdim,1,8,,FIS T=dombi2/S=einstein,FalsePremise,12,0.7620357035466157,0.865658302522187,0.8215297450424929
stats+rawdim,1,16,,Mahalanobis,TriviaQA,24,0.5657384525746891,0.8730222560135836,0.9235127478753541
stats+rawdim,1,16,,Mahalanobis,FalsePremise,24,0.7725164986468736,0.8550774212821608,0.41076487252124644
stats+rawdim,1,16,,FIS T=product/S=product,TriviaQA,24,0.5364296764453476,0.8630445854456084,0.9490084985835694
stats+rawdim,1,16,,FIS T=product/S=product,FalsePremise,24,0.8154011109880197,0.8705001174578866,0.47592067988668557
stats+rawdim,1,16,,FIS T=hamacher/S=hamacher,TriviaQA,24,0.5378030544385798,0.8642179444180575,0.9376770538243626
stats+rawdim,1,16,,FIS T=hamacher/S=hamacher,FalsePremise,24,0.8364457878994097,0.8974638618852844,0.41076487252124644
stats+rawdim,1,16,,FIS T=dombi2/S=einstein,TriviaQA,24,0.5361483994477787,0.8636639558732725,0.9150141643059491
stats+rawdim,1,16,,FIS T=dombi2/S=einstein,FalsePremise,24,0.8410353395476918,0.8995345204502496,0.35694050991501414
stats+rawdim,1,32,,Mahalanobis,TriviaQA,45,0.5856947685348626,0.8830281908939794,0.8951841359773371
stats+rawdim,1,32,,Mahalanobis,FalsePremise,45,0.759946666244639,0.8664131542382469,0.6430594900849859
stats+rawdim,1,32,,FIS T=product/S=product,TriviaQA,45,0.5256758540918628,0.8596724477956879,0.9376770538243626
stats+rawdim,1,32,,FIS T=product/S=product,FalsePremise,45,0.7648111953408139,0.8573764902791874,0.6147308781869688
stats+rawdim,1,32,,FIS T=hamacher/S=hamacher,TriviaQA,45,0.5302774596668877,0.8650616128431772,0.943342776203966
stats+rawdim,1,32,,FIS T=hamacher/S=hamacher,FalsePremise,45,0.7769240508332411,0.8749850534467627,0.5694050991501416
stats+rawdim,1,32,,FIS T=dombi2/S=einstein,TriviaQA,45,0.5307252067242423,0.8653144021200253,0.9348441926345609
stats+rawdim,1,32,,FIS T=dombi2/S=einstein,FalsePremise,45,0.7865977178850081,0.8786660335147134,0.48441926345609065
stats+rawdim,2,8,0.17806449803127405,Mahalanobis,TriviaQA,18,0.5505437543590759,0.8704518782355897,0.9461756373937678
stats+rawdim,2,8,0.17806449803127405,Mahalanobis,FalsePremise,18,0.791250573693956,0.8751639517145129,0.6175637393767706
stats+rawdim,2,8,0.17806449803127405,FIS T=product/S=product,TriviaQA,18,0.5279031086848578,0.8588291983247383,0.9320113314447592
stats+rawdim,2,8,0.17806449803127405,FIS T=product/S=product,FalsePremise,18,0.6805236836691092,0.82961134238592,0.830028328611898
stats+rawdim,2,8,0.17806449803127405,FIS T=hamacher/S=hamacher,TriviaQA,18,0.5315389008957812,0.8588489583047305,0.9291784702549575
stats+rawdim,2,8,0.17806449803127405,FIS T=hamacher/S=hamacher,FalsePremise,18,0.7091015556997484,0.8505690914868413,0.8413597733711048
stats+rawdim,2,8,0.17806449803127405,FIS T=dombi2/S=einstein,TriviaQA,18,0.529099253467887,0.8591652886189999,1.0
stats+rawdim,2,8,0.17806449803127405,FIS T=dombi2/S=einstein,FalsePremise,18,0.7162193172646272,0.8551553878152913,0.8668555240793201
stats+rawdim,2,16,0.17478726765350627,Mahalanobis,TriviaQA,39,0.5561865153511226,0.8730173841537567,0.9405099150141643
stats+rawdim,2,16,0.17478726765350627,Mahalanobis,FalsePremise,39,0.6081630715178755,0.7949526233731041,0.7903682719546742
stats+rawdim,2,16,0.17478726765350627,FIS T=product/S=product,TriviaQA,39,0.5442917990534168,0.8654792017514565,0.9235127478753541
stats+rawdim,2,16,0.17478726765350627,FIS T=product/S=product,FalsePremise,39,0.6973784164464211,0.840193038349226,0.7252124645892352
stats+rawdim,2,16,0.17478726765350627,FIS T=hamacher/S=hamacher,TriviaQA,39,0.5434888680322952,0.8681873953868373,0.9320113314447592
stats+rawdim,2,16,0.17478726765350627,FIS T=hamacher/S=hamacher,FalsePremise,39,0.7285121939639482,0.8533179692065382,0.6203966005665722
stats+rawdim,2,16,0.17478726765350627,FIS T=dombi2/S=einstein,TriviaQA,39,0.5429177035168236,0.868472056136775,0.9405099150141643
stats+rawdim,2,16,0.17478726765350627,FIS T=dombi2/S=einstein,FalsePremise,39,0.7347911754000032,0.8551000407831686,0.5637393767705382
stats+rawdim,2,32,0.1732436753095434,Mahalanobis,TriviaQA,75,0.5857421263966982,0.8846703335102857,0.9376770538243626
stats+rawdim,2,32,0.1732436753095434,Mahalanobis,FalsePremise,75,0.6546837165872728,0.827221382681228,0.7932011331444759
stats+rawdim,2,32,0.1732436753095434,FIS T=product/S=product,TriviaQA,75,0.5445874269182087,0.8659019735543443,0.9348441926345609
stats+rawdim,2,32,0.1732436753095434,FIS T=product/S=product,FalsePremise,75,0.6841913684776932,0.8264019677640254,0.6940509915014165
stats+rawdim,2,32,0.1732436753095434,FIS T=hamacher/S=hamacher,TriviaQA,75,0.5519271779593641,0.872634374143581,0.9376770538243626
stats+rawdim,2,32,0.1732436753095434,FIS T=hamacher/S=hamacher,FalsePremise,75,0.6845870194818554,0.8344611228288635,0.6572237960339944
stats+rawdim,2,32,0.1732436753095434,FIS T=dombi2/S=einstein,TriviaQA,75,0.5522314163444897,0.873629977426961,0.9461756373937678
stats+rawdim,2,32,0.1732436753095434,FIS T=dombi2/S=einstein,FalsePremise,75,0.6635621251206736,0.826370063730114,0.7365439093484419
stats+rawdim,4,8,0.1480999448434978,Mahalanobis,TriviaQA,33,0.5432764751973962,0.8665544279553397,0.9376770538243626
stats+rawdim,4,8,0.1480999448434978,Mahalanobis,FalsePremise,33,0.7125199803757102,0.8357347145483308,0.5892351274787535
stats+rawdim,4,8,0.1480999448434978,FIS T=product/S=product,TriviaQA,33,0.5390271834126936,0.8647511840432913,0.9320113314447592
stats+rawdim,4,8,0.1480999448434978,FIS T=product/S=product,FalsePremise,33,0.7252480731796098,0.8485938723739415,0.6628895184135978
stats+rawdim,4,8,0.1480999448434978,FIS T=hamacher/S=hamacher,TriviaQA,33,0.5395007620310495,0.8613916896577796,0.9376770538243626
stats+rawdim,4,8,0.1480999448434978,FIS T=hamacher/S=hamacher,FalsePremise,33,0.7498496526184184,0.8625403652230873,0.5920679886685553
stats+rawdim,4,8,0.1480999448434978,FIS T=dombi2/S=einstein,TriviaQA,33,0.5422991811395163,0.8614031234371923,1.0
stats+rawdim,4,8,0.1480999448434978,FIS T=dombi2/S=einstein,FalsePremise,33,0.7371354075996643,0.8588559289710369,0.6373937677053825
stats+rawdim,4,16,0.13160447370447054,Mahalanobis,TriviaQA,70,0.5580435175697668,0.8739493510368473,0.9320113314447592
stats+rawdim,4,16,0.13160447370447054,Mahalanobis,FalsePremise,70,0.7016949689018311,0.8443620511119282,0.6855524079320113
stats+rawdim,4,16,0.13160447370447054,FIS T=product/S=product,TriviaQA,70,0.5428904368691,0.8680379529645234,0.9376770538243626
stats+rawdim,4,16,0.13160447370447054,FIS T=product/S=product,FalsePremise,70,0.755345245066232,0.8620731195522591,0.7025495750708215
stats+rawdim,4,16,0.13160447370447054,FIS T=hamacher/S=hamacher,TriviaQA,70,0.5411066240732928,0.8674637429266241,0.9405099150141643
stats+rawdim,4,16,0.13160447370447054,FIS T=hamacher/S=hamacher,FalsePremise,70,0.7566113282795511,0.8633759504336934,0.6628895184135978
stats+rawdim,4,16,0.13160447370447054,FIS T=dombi2/S=einstein,TriviaQA,70,0.5420896584780619,0.8678472675375926,0.9490084985835694
stats+rawdim,4,16,0.13160447370447054,FIS T=dombi2/S=einstein,FalsePremise,70,0.7663008213714846,0.8671917459150622,0.6090651558073654
stats+rawdim,4,32,0.1222335964258544,Mahalanobis,TriviaQA,137,0.5808915332753558,0.8805985085853134,0.9178470254957507
stats+rawdim,4,32,0.1222335964258544,Mahalanobis,FalsePremise,137,0.7042033962682197,0.8504079563648204,0.6543909348441926
stats+rawdim,4,32,0.1222335964258544,FIS T=product/S=product,TriviaQA,137,0.555580908754316,0.8731411878325261,0.9348441926345609
stats+rawdim,4,32,0.1222335964258544,FIS T=product/S=product,FalsePremise,137,0.7406784623419375,0.8436583153655929,0.6968838526912181
stats+rawdim,4,32,0.1222335964258544,FIS T=hamacher/S=hamacher,TriviaQA,137,0.5562051714785126,0.8717571383027816,0.9178470254957507
stats+rawdim,4,32,0.1222335964258544,FIS T=hamacher/S=hamacher,FalsePremise,137,0.7103557693829428,0.8430356865288346,0.6855524079320113
stats+rawdim,4,32,0.1222335964258544,FIS T=dombi2/S=einstein,TriviaQA,137,0.5623387321295826,0.8726652791896748,0.9065155807365439
stats+rawdim,4,32,0.1222335964258544,FIS T=dombi2/S=einstein,FalsePremise,137,0.7118473736686344,0.8438469593166817,0.7082152974504249
stats+rawdim,8,8,0.13138740937340831,Mahalanobis,TriviaQA,80,0.5252517859654259,0.861353199926749,0.9660056657223796
stats+rawdim,8,8,0.13138740937340831,Mahalanobis,FalsePremise,80,0.6073203348790099,0.7922892559984053,0.9376770538243626
stats+rawdim,8,8,0.13138740937340831,FIS T=product/S=product,TriviaQA,80,0.5049488965618192,0.8565629785886848,0.9291784702549575
stats+rawdim,8,8,0.13138740937340831,FIS T=product/S=product,FalsePremise,80,0.5936901577856205,0.7923903361148472,0.9858356940509915
stats+rawdim,8,8,0.13138740937340831,FIS T=hamacher/S=hamacher,TriviaQA,80,0.5030280329840332,0.8561176402669314,0.9150141643059491
stats+rawdim,8,8,0.13138740937340831,FIS T=hamacher/S=hamacher,FalsePremise,80,0.5850075964992799,0.7838581546662968,0.9886685552407932
stats+rawdim,8,8,0.13138740937340831,FIS T=dombi2/S=einstein,TriviaQA,80,0.5016733111181908,0.8561069749947753,1.0
