model,template,seed,n,auroc_entropy,auroc_fis,est_k20,est_k50,est_k100,est_k200,kg_std,kg_iqr,kg_range,kg_skew,kg_kurt,kg_mean,kg_cv,kg_bimod
qwen,paradox,0,62,0.6233090530697191,0.6181061394380853,0.6699999999999999,0.7008,0.6233090530697191,0.6233090530697191,0.3523770261553574,0.4453762173652649,0.8760509192943574,-0.07354811937603464,0.3975387729012465,1.3448477568455652,0.26202001237661454,0.29592284084790105
qwen,reaction,0,66,0.5289256198347108,0.564279155188246,0.45000000000000007,0.528,0.5289256198347108,0.5289256198347108,0.3523770261553574,0.4453762173652649,0.8760509192943574,-0.07354811937603464,0.3975387729012465,1.3448477568455652,0.26202001237661454,0.29592284084790105
qwen,researcher,0,184,0.7831994328922495,0.802930056710775,0.93,0.7968,0.7804000000000001,0.7831994328922495,0.3523770261553574,0.4453762173652649,0.8760509192943574,-0.07354811937603464,0.3975387729012465,1.3448477568455652,0.26202001237661454,0.29592284084790105
qwen,theorem,0,70,0.8799999999999999,0.3330612244897959,0.78,0.8704000000000001,0.8799999999999999,0.8799999999999999,0.3523770261553574,0.4453762173652649,0.8760509192943574,-0.07354811937603464,0.3975387729012465,1.3448477568455652,0.26202001237661454,0.29592284084790105
qwen,algorithm,1,142,0.8208688752231701,0.5043642134497124,0.83,0.888,0.7856000000000001,0.8208688752231701,0.3390660548654996,0.4134015142917633,0.8601530194282534,-0.09730733252710111,0.22249119607812418,1.3513663251852166,0.25090610021536647,0.31325724578513625
qwen,conjecture,1,52,0.7869822485207101,0.6878698224852071,0.79,0.7696,0.7869822485207101,0.7869822485207101,0.3390660548654996,0.4134015142917633,0.8601530194282534,-0.09730733252710111,0.22249119607812418,1.3513663251852166,0.25090610021536647,0.31325724578513625
qwen,constant,1,48,0.90625,0.640625,0.9299999999999999,0.90625,0.90625,0.90625,0.3390660548654996,0.4134015142917633,0.8601530194282534,-0.09730733252710111,0.22249119607812418,1.3513663251852166,0.25090610021536647,0.31325724578513625
qwen,effect,1,74,0.7552958363769174,0.733382030679328,0.8699999999999999,0.7264,0.7552958363769174,0.7552958363769174,0.3390660548654996,0.4134015142917633,0.8601530194282534,-0.09730733252710111,0.22249119607812418,1.3513663251852166,0.25090610021536647,0.31325724578513625
qwen,element,1,164,0.720553242117787,0.7112581796549673,0.7500000000000001,0.6368,0.7116,0.720553242117787,0.3390660548654996,0.4134015142917633,0.8601530194282534,-0.09730733252710111,0.22249119607812418,1.3513663251852166,0.25090610021536647,0.31325724578513625
qwen,experiment,1,46,0.6181474480151229,0.48393194706994325,0.61,0.6181474480151229,0.6181474480151229,0.6181474480151229,0.3390660548654996,0.4134015142917633,0.8601530194282534,-0.09730733252710111,0.22249119607812418,1.3513663251852166,0.25090610021536647,0.31325724578513625
qwen,law,1,54,0.9643347050754458,0.48765432098765427,0.97,0.9712000000000001,0.9643347050754458,0.9643347050754458,0.3390660548654996,0.4134015142917633,0.8601530194282534,-0.09730733252710111,0.22249119607812418,1.3513663251852166,0.25090610021536647,0.31325724578513625
qwen,paradox,1,66,0.7033976124885215,0.48347107438016534,0.78,0.6544,0.7033976124885215,0.7033976124885215,0.3390660548654996,0.4134015142917633,0.8601530194282534,-0.09730733252710111,0.22249119607812418,1.3513663251852166,0.25090610021536647,0.31325724578513625
qwen,reaction,1,68,0.5804498269896193,0.5713667820069205,0.53,0.52,0.5804498269896193,0.5804498269896193,0.3390660548654996,0.4134015142917633,0.8601530194282534,-0.09730733252710111,0.22249119607812418,1.3513663251852166,0.25090610021536647,0.31325724578513625
qwen,researcher,1,198,0.7956330986634018,0.7403326191204979,0.8800000000000001,0.7088000000000001,0.8176,0.7956330986634018,0.3390660548654996,0.4134015142917633,0.8601530194282534,-0.09730733252710111,0.22249119607812418,1.3513663251852166,0.25090610021536647,0.31325724578513625
qwen,theorem,1,72,0.875,0.37037037037037035,0.8999999999999999,0.864,0.875,0.875,0.3390660548654996,0.4134015142917633,0.8601530194282534,-0.09730733252710111,0.22249119607812418,1.3513663251852166,0.25090610021536647,0.31325724578513625
qwen,algorithm,2,148,0.8382030679327978,0.42914536157779404,0.79,0.8128,0.8376,0.8382030679327978,0.3481029714168279,0.3988552689552307,0.818301570415497,-0.23385081393805035,0.5564023889839311,1.352545161659901,0.25736883397834365,0.29655986233443454
qwen,conjecture,2,56,0.8354591836734694,0.4119897959183674,0.9,0.8288,0.8354591836734694,0.8354591836734694,0.3481029714168279,0.3988552689552307,0.818301570415497,-0.23385081393805035,0.5564023889839311,1.352545161659901,0.25736883397834365,0.29655986233443454
qwen,constant,2,60,0.8055555555555557,0.48166666666666674,0.8800000000000001,0.8128,0.8055555555555557,0.8055555555555557,0.3481029714168279,0.3988552689552307,0.818301570415497,-0.23385081393805035,0.5564023889839311,1.352545161659901,0.25736883397834365,0.29655986233443454
qwen,effect,2,62,0.7565036420395421,0.7429760665972944,0.8600000000000001,0.8,0.7565036420395421,0.7565036420395421,0.3481029714168279,0.3988552689552307,0.818301570415497,-0.23385081393805035,0.5564023889839311,1.352545161659901,0.25736883397834365,0.29655986233443454
qwen,element,2,166,0.6710698214544927,0.5262737697779067,0.53,0.5136000000000001,0.6704,0.6710698214544927,0.3481029714168279,0.3988552689552307,0.818301570415497,-0.23385081393805035,0.5564023889839311,1.352545161659901,0.25736883397834365,0.29655986233443454
qwen,experiment,2,36,0.654320987654321,0.6743827160493827,0.64,0.654320987654321,0.654320987654321,0.654320987654321,0.3481029714168279,0.3988552689552307,0.818301570415497,-0.23385081393805035,0.5564023889839311,1.352545161659901,0.25736883397834365,0.29655986233443454
qwen,law,2,64,0.9345703125,0.52490234375,0.9099999999999999,0.9264,0.9345703125,0.9345703125,0.3481029714168279,0.3988552689552307,0.818301570415497,-0.23385081393805035,0.5564023889839311,1.352545161659901,0.25736883397834365,0.29655986233443454
qwen,paradox,2,66,0.7070707070707071,0.5808080808080809,0.76,0.7264,0.7070707070707071,0.7070707070707071,0.3481029714168279,0.3988552689552307,0.818301570415497,-0.23385081393805035,0.5564023889839311,1.352545161659901,0.25736883397834365,0.29655986233443454
qwen,reaction,2,56,0.4872448979591837,0.6639030612244898,0.49,0.48,0.4872448979591837,0.4872448979591837,0.3481029714168279,0.3988552689552307,0.818301570415497,-0.23385081393805035,0.5564023889839311,1.352545161659901,0.25736883397834365,0.29655986233443454
qwen,researcher,2,202,0.808058033526125,0.8112439956866974,0.7,0.7487999999999999,0.8292,0.8085000000000001,0.3481029714168279,0.3988552689552307,0.818301570415497,-0.23385081393805035,0.5564023889839311,1.352545161659901,0.25736883397834365,0.29655986233443454
qwen,theorem,2,64,0.91015625,0.37353515625,0.94,0.9024,0.91015625,0.91015625,0.3481029714168279,0.3988552689552307,0.818301570415497,-0.23385081393805035,0.5564023889839311,1.352545161659901,0.25736883397834365,0.29655986233443454
qwen,algorithm,3,136,0.7999567474048443,0.44993512110726636,0.8099999999999999,0.904,0.8532000000000001,0.7999567474048443,0.3452269937398276,0.43111106753349304,0.8543251991271973,-0.17984752637418264,0.29209877118726624,1.3575079465971702,0.2543093720746827,0.3135826729940498
qwen,conjecture,3,74,0.8232286340394448,0.42658875091307524,0.8300000000000001,0.8032,0.8232286340394448,0.8232286340394448,0.3452269937398276,0.43111106753349304,0.8543251991271973,-0.17984752637418264,0.29209877118726624,1.3575079465971702,0.2543093720746827,0.3135826729940498
qwen,constant,3,58,0.882282996432818,0.7235434007134364,0.87,0.8832,0.882282996432818,0.882282996432818,0.3452269937398276,0.43111106753349304,0.8543251991271973,-0.17984752637418264,0.29209877118726624,1.3575079465971702,0.2543093720746827,0.3135826729940498
qwen,effect,3,50,0.8192,0.7999999999999999,0.7000000000000001,0.8192,0.8192,0.8192,0.3452269937398276,0.43111106753349304,0.8543251991271973,-0.17984752637418264,0.29209877118726624,1.3575079465971702,0.2543093720746827,0.3135826729940498
qwen,element,3,144,0.6234567901234568,0.6259645061728395,0.59,0.5631999999999999,0.6384,0.6234567901234568,0.3452269937398276,0.43111106753349304,0.8543251991271973,-0.17984752637418264,0.29209877118726624,1.3575079465971702,0.2543093720746827,0.3135826729940498
qwen,experiment,3,44,0.7086776859504131,0.5743801652892562,0.6799999999999999,0.7086776859504131,0.7086776859504131,0.7086776859504131,0.3452269937398276,0.43111106753349304,0.8543251991271973,-0.17984752637418264,0.29209877118726624,1.3575079465971702,0.2543093720746827,0.3135826729940498
qwen,law,3,70,0.9477551020408164,0.570204081632653,0.98,0.9376,0.9477551020408164,0.9477551020408164,0.3452269937398276,0.43111106753349304,0.8543251991271973,-0.17984752637418264,0.29209877118726624,1.3575079465971702,0.2543093720746827,0.3135826729940498
qwen,paradox,3,62,0.5962539021852238,0.4443288241415192,0.39000000000000007,0.6464,0.5962539021852238,0.5962539021852238,0.3452269937398276,0.43111106753349304,0.8543251991271973,-0.17984752637418264,0.29209877118726624,1.3575079465971702,0.2543093720746827,0.3135826729940498
qwen,reaction,3,62,0.6836628511966701,0.7195629552549427,0.86,0.6688,0.6836628511966701,0.6836628511966701,0.3452269937398276,0.43111106753349304,0.8543251991271973,-0.17984752637418264,0.29209877118726624,1.3575079465971702,0.2543093720746827,0.3135826729940498
qwen,researcher,3,196,0.7644731361932527,0.7741045397750936,0.79,0.728,0.7416000000000001,0.7644731361932527,0.3452269937398276,0.43111106753349304,0.8543251991271973,-0.17984752637418264,0.29209877118726624,1.3575079465971702,0.2543093720746827,0.3135826729940498
qwen,theorem,3,76,0.8677285318559558,0.4342105263157895,0.75,0.8976,0.8677285318559558,0.8677285318559558,0.3452269937398276,0.43111106753349304,0.8543251991271973,-0.17984752637418264,0.29209877118726624,1.3575079465971702,0.2543093720746827,0.3135826729940498
qwen,algorithm,4,150,0.8474666666666667,0.4433777777777777,0.9500000000000001,0.8656,0.8444,0.8474666666666667,0.3329387543340899,0.39959821105003357,0.7909973740577699,-0.11440671226314575,0.8594519941772583,1.3547461254606197,0.24575730303353474,0.2624955296961357
qwen,conjecture,4,66,0.7924701561065197,0.4403122130394858,0.73,0.8432,0.7924701561065197,0.7924701561065197,0.3329387543340899,0.39959821105003357,0.7909973740577699,-0.11440671226314575,0.8594519941772583,1.3547461254606197,0.24575730303353474,0.2624955296961357
qwen,constant,4,52,0.834319526627219,0.6042899408284024,0.84,0.8240000000000001,0.834319526627219,0.834319526627219,0.3329387543340899,0.39959821105003357,0.7909973740577699,-0.11440671226314575,0.8594519941772583,1.3547461254606197,0.24575730303353474,0.2624955296961357
qwen,effect,4,66,0.7887970615243343,0.662534435261708,0.8899999999999999,0.7744,0.7887970615243343,0.7887970615243343,0.3329387543340899,0.39959821105003357,0.7909973740577699,-0.11440671226314575,0.8594519941772583,1.3547461254606197,0.24575730303353474,0.2624955296961357
qwen,element,4,136,0.6386245674740484,0.6084558823529411,0.78,0.6719999999999999,0.6856000000000001,0.6386245674740484,0.3329387543340899,0.39959821105003357,0.7909973740577699,-0.11440671226314575,0.8594519941772583,1.3547461254606197,0.24575730303353474,0.2624955296961357
qwen,experiment,4,56,0.5956632653061225,0.5625,0.61,0.6368,0.5956632653061225,0.5956632653061225,0.3329387543340899,0.39959821105003357,0.7909973740577699,-0.11440671226314575,0.8594519941772583,1.3547461254606197,0.24575730303353474,0.2624955296961357
qwen,law,4,68,0.9126297577854671,0.5250865051903114,0.9299999999999999,0.9296,0.9126297577854671,0.9126297577854671,0.3329387543340899,0.39959821105003357,0.7909973740577699,-0.11440671226314575,0.8594519941772583,1.3547461254606197,0.24575730303353474,0.2624955296961357
qwen,paradox,4,78,0.611439842209073,0.4674556213017751,0.63,0.6544,0.611439842209073,0.611439842209073,0.3329387543340899,0.39959821105003357,0.7909973740577699,-0.11440671226314575,0.8594519941772583,1.3547461254606197,0.24575730303353474,0.2624955296961357
qwen,reaction,4,60,0.6311111111111111,0.5800000000000001,0.81,0.6448,0.6311111111111111,0.6311111111111111,0.3329387543340899,0.39959821105003357,0.7909973740577699,-0.11440671226314575,0.8594519941772583,1.3547461254606197,0.24575730303353474,0.2624955296961357
qwen,researcher,4,178,0.8251483398560787,0.7290114884484282,0.7,0.728,0.8364,0.8251483398560787,0.3329387543340899,0.39959821105003357,0.7909973740577699,-0.11440671226314575,0.8594519941772583,1.3547461254606197,0.24575730303353474,0.2624955296961357
qwen,theorem,4,76,0.9078947368421053,0.5152354570637119,0.86,0.8768,0.9078947368421053,0.9078947368421053,0.3329387543340899,0.39959821105003357,0.7909973740577699,-0.11440671226314575,0.8594519941772583,1.3547461254606197,0.24575730303353474,0.2624955296961357
qwen,algorithm,5,142,0.8286054354294784,0.48561793294981154,0.95,0.8032,0.868,0.8286054354294784,0.3386061292004533,0.4051094055175781,0.8038913905620575,-0.13124399078976845,0.45941982023436134,1.3484590744861558,0.251105973741455,0.2940449664058024
qwen,conjecture,5,68,0.7949826989619377,0.5255190311418685,0.7,0.7696000000000001,0.7949826989619377,0.7949826989619377,0.3386061292004533,0.4051094055175781,0.8038913905620575,-0.13124399078976845,0.45941982023436134,1.3484590744861558,0.251105973741455,0.2940449664058024
qwen,constant,5,52,0.856508875739645,0.6020710059171597,0.9700000000000001,0.8496,0.856508875739645,0.856508875739645,0.3386061292004533,0.4051094055175781,0.8038913905620575,-0.13124399078976845,0.45941982023436134,1.3484590744861558,0.251105973741455,0.2940449664058024
qwen,effect,5,48,0.842013888888889,0.6527777777777777,0.8,0.842013888888889,0.842013888888889,0.842013888888889,0.3386061292004533,0.4051094055175781,0.8038913905620575,-0.13124399078976845,0.45941982023436134,1.3484590744861558,0.251105973741455,0.2940449664058024
qwen,element,5,132,0.7240587695133149,0.6158172635445364,0.7400000000000001,0.688,0.7343999999999999,0.7240587695133149,0.3386061292004533,0.4051094055175781,0.8038913905620575,-0.13124399078976845,0.45941982023436134,1.3484590744861558,0.251105973741455,0.2940449664058024
qwen,experiment,5,44,0.7355371900826446,0.5289256198347108,0.86,0.7355371900826446,0.7355371900826446,0.7355371900826446,0.3386061292004533,0.4051094055175781,0.8038913905620575,-0.13124399078976845,0.45941982023436134,1.3484590744861558,0.251105973741455,0.2940449664058024
qwen,law,5,66,0.9522497704315886,0.5284664830119375,0.9700000000000001,0.9616,0.9522497704315886,0.9522497704315886,0.3386061292004533,0.4051094055175781,0.8038913905620575,-0.13124399078976845,0.45941982023436134,1.3484590744861558,0.251105973741455,0.2940449664058024
qwen,paradox,5,76,0.5228531855955678,0.47991689750692523,0.71,0.5392,0.5228531855955678,0.5228531855955678,0.3386061292004533,0.4051094055175781,0.8038913905620575,-0.13124399078976845,0.45941982023436134,1.3484590744861558,0.251105973741455,0.2940449664058024
qwen,reaction,5,90,0.5945679012345679,0.6701234567901235,0.54,0.624,0.5945679012345679,0.5945679012345679,0.3386061292004533,0.4051094055175781,0.8038913905620575,-0.13124399078976845,0.45941982023436134,1.3484590744861558,0.251105973741455,0.2940449664058024
qwen,researcher,5,210,0.7650793650793651,0.710204081632653,0.8200000000000001,0.736,0.714,0.7535,0.3386061292004533,0.4051094055175781,0.8038913905620575,-0.13124399078976845,0.45941982023436134,1.3484590744861558,0.251105973741455,0.2940449664058024
qwen,theorem,5,62,0.9073881373569198,0.42715920915712796,0.98,0.8799999999999999,0.9073881373569198,0.9073881373569198,0.3386061292004533,0.4051094055175781,0.8038913905620575,-0.13124399078976845,0.45941982023436134,1.3484590744861558,0.251105973741455,0.2940449664058024
gemma,algorithm,0,152,0.7328601108033241,0.5519390581717452,0.64,0.7872,0.6871999999999999,0.7328601108033241,0.6287115301614121,0.9549272358417511,1.6408703684806825,0.7368512003214001,-0.5077354550758404,1.326256502018826,0.47404972471790974,0.6190954703979649
gemma,conjecture,0,62,0.49011446409989595,0.6186264308012487,0.5800000000000001,0.4352,0.49011446409989595,0.49011446409989595,0.6287115301614121,0.9549272358417511,1.6408703684806825,0.7368512003214001,-0.5077354550758404,1.326256502018826,0.47404972471790974,0.6190954703979649
gemma,constant,0,48,0.6024305555555556,0.5190972222222223,0.51,0.6024305555555556,0.6024305555555556,0.6024305555555556,0.6287115301614121,0.9549272358417511,1.6408703684806825,0.7368512003214001,-0.5077354550758404,1.326256502018826,0.47404972471790974,0.6190954703979649
gemma,effect,0,60,0.5244444444444445,0.8022222222222223,0.37,0.5568,0.5244444444444445,0.5244444444444445,0.6287115301614121,0.9549272358417511,1.6408703684806825,0.7368512003214001,-0.5077354550758404,1.326256502018826,0.47404972471790974,0.6190954703979649
gemma,element,0,146,0.5550759992493901,0.6162507036967537,0.61,0.5696,0.5384,0.5550759992493901,0.6287115301614121,0.9549272358417511,1.6408703684806825,0.7368512003214001,-0.5077354550758404,1.326256502018826,0.47404972471790974,0.6190954703979649
gemma,experiment,0,62,0.6971904266389178,0.5306971904266389,0.68,0.6960000000000001,0.6971904266389178,0.6971904266389178,0.6287115301614121,0.9549272358417511,1.6408703684806825,0.7368512003214001,-0.5077354550758404,1.326256502018826,0.47404972471790974,0.6190954703979649
gemma,law,0,58,0.5564803804994055,0.5624256837098692,0.5,0.5104,0.5564803804994055,0.5564803804994055,0.6287115301614121,0.9549272358417511,1.6408703684806825,0.7368512003214001,-0.5077354550758404,1.326256502018826,0.47404972471790974,0.6190954703979649
gemma,paradox,0,64,0.3896484375,0.396484375,0.33999999999999997,0.4464,0.3896484375,0.3896484375,0.6287115301614121,0.9549272358417511,1.6408703684806825,0.7368512003214001,-0.5077354550758404,1.326256502018826,0.47404972471790974,0.6190954703979649
gemma,reaction,0,80,0.565625,0.5081249999999999,0.4600000000000001,0.5648,0.565625,0.565625,0.6287115301614121,0.9549272358417511,1.6408703684806825,0.7368512003214001,-0.5077354550758404,1.326256502018826,0.47404972471790974,0.6190954703979649
gemma,researcher,0,194,0.6033584865554257,0.6459772558188969,0.8200000000000001,0.6176,0.6016,0.6033584865554257,0.6287115301614121,0.9549272358417511,1.6408703684806825,0.7368512003214001,-0.5077354550758404,1.326256502018826,0.47404972471790974,0.6190954703979649
gemma,theorem,0,60,0.7355555555555556,0.4711111111111111,0.72,0.752,0.7355555555555556,0.7355555555555556,0.6287115301614121,0.9549272358417511,1.6408703684806825,0.7368512003214001,-0.5077354550758404,1.326256502018826,0.47404972471790974,0.6190954703979649
gemma,algorithm,1,142,0.7587780202340805,0.6664352311049395,0.74,0.752,0.7651999999999999,0.7587780202340805,0.64277709097204,0.9676225930452347,1.677462899684906,0.7503065854319478,-0.45088384991272745,1.338288461872599,0.4802978646265371,0.6131379974489984
gemma,conjecture,1,52,0.5665680473372781,0.6538461538461539,0.6300000000000001,0.5408,0.5665680473372781,0.5665680473372781,0.64277709097204,0.9676225930452347,1.677462899684906,0.7503065854319478,-0.45088384991272745,1.338288461872599,0.4802978646265371,0.6131379974489984
gemma,constant,1,50,0.576,0.7215999999999999,0.5900000000000001,0.576,0.576,0.576,0.64277709097204,0.9676225930452347,1.677462899684906,0.7503065854319478,-0.45088384991272745,1.338288461872599,0.4802978646265371,0.6131379974489984
gemma,effect,1,72,0.47916666666666663,0.683641975308642,0.30000000000000004,0.4688,0.47916666666666663,0.47916666666666663,0.64277709097204,0.9676225930452347,1.677462899684906,0.7503065854319478,-0.45088384991272745,1.338288461872599,0.4802978646265371,0.6131379974489984
gemma,element,1,162,0.5624142661179699,0.5225575369608292,0.21000000000000002,0.5087999999999999,0.5271999999999999,0.5624142661179699,0.64277709097204,0.9676225930452347,1.677462899684906,0.7503065854319478,-0.45088384991272745,1.338288461872599,0.4802978646265371,0.6131379974489984
gemma,experiment,1,46,0.5935727788279773,0.47258979206049145,0.54,0.5935727788279773,0.5935727788279773,0.5935727788279773,0.64277709097204,0.9676225930452347,1.677462899684906,0.7503065854319478,-0.45088384991272745,1.338288461872599,0.4802978646265371,0.6131379974489984
gemma,law,1,54,0.5802469135802469,0.5747599451303155,0.48,0.5856,0.5802469135802469,0.5802469135802469,0.64277709097204,0.9676225930452347,1.677462899684906,0.7503065854319478,-0.45088384991272745,1.338288461872599,0.4802978646265371,0.6131379974489984
gemma,paradox,1,62,0.4599375650364204,0.5359001040582727,0.41000000000000003,0.47840000000000005,0.4599375650364204,0.4599375650364204,0.64277709097204,0.9676225930452347,1.677462899684906,0.7503065854319478,-0.45088384991272745,1.338288461872599,0.4802978646265371,0.6131379974489984
gemma,reaction,1,74,0.5807158509861212,0.6537618699780863,0.69,0.5696,0.5807158509861212,0.5807158509861212,0.64277709097204,0.9676225930452347,1.677462899684906,0.7503065854319478,-0.45088384991272745,1.338288461872599,0.4802978646265371,0.6131379974489984
gemma,researcher,1,204,0.6135140330642062,0.7062668204536717,0.47,0.6112,0.6056,0.6033,0.64277709097204,0.9676225930452347,1.677462899684906,0.7503065854319478,-0.45088384991272745,1.338288461872599,0.4802978646265371,0.6131379974489984
gemma,theorem,1,76,0.6585872576177285,0.5055401662049861,0.72,0.6015999999999999,0.6585872576177285,0.6585872576177285,0.64277709097204,0.9676225930452347,1.677462899684906,0.7503065854319478,-0.45088384991272745,1.338288461872599,0.4802978646265371,0.6131379974489984
gemma,algorithm,2,146,0.6395196096828673,0.5356539688496904,0.61,0.7216,0.6372,0.6395196096828673,0.6431922579147505,0.9725487977266312,1.6917097270488737,0.7737546481924381,-0.4345773309753649,1.3219656009921252,0.4865423555238481,0.6231707056615555
gemma,conjecture,2,58,0.49227110582639716,0.6052318668252081,0.42000000000000004,0.47840000000000005,0.49227110582639716,0.49227110582639716,0.6431922579147505,0.9725487977266312,1.6917097270488737,0.7737546481924381,-0.4345773309753649,1.3219656009921252,0.4865423555238481,0.6231707056615555
gemma,constant,2,48,0.6145833333333333,0.689236111111111,0.6499999999999999,0.6145833333333333,0.6145833333333333,0.6145833333333333,0.6431922579147505,0.9725487977266312,1.6917097270488737,0.7737546481924381,-0.4345773309753649,1.3219656009921252,0.4865423555238481,0.6231707056615555
gemma,effect,2,66,0.4168962350780533,0.71900826446281,0.37,0.34400000000000003,0.4168962350780533,0.4168962350780533,0.6431922579147505,0.9725487977266312,1.6917097270488737,0.7737546481924381,-0.4345773309753649,1.3219656009921252,0.4865423555238481,0.6231707056615555
gemma,element,2,160,0.5560937499999999,0.615390625,0.54,0.392,0.4976,0.5560937499999999,0.6431922579147505,0.9725487977266312,1.6917097270488737,0.7737546481924381,-0.4345773309753649,1.3219656009921252,0.4865423555238481,0.6231707056615555
gemma,experiment,2,40,0.6375,0.48875,0.71,0.6375,0.6375,0.6375,0.6431922579147505,0.9725487977266312,1.6917097270488737,0.7737546481924381,-0.4345773309753649,1.3219656009921252,0.4865423555238481,0.6231707056615555
gemma,law,2,72,0.5964506172839505,0.5675154320987654,0.63,0.5840000000000001,0.5964506172839505,0.5964506172839505,0.6431922579147505,0.9725487977266312,1.6917097270488737,0.7737546481924381,-0.4345773309753649,1.3219656009921252,0.4865423555238481,0.6231707056615555
gemma,paradox,2,68,0.421280276816609,0.48875432525951557,0.26,0.42719999999999997,0.421280276816609,0.421280276816609,0.6431922579147505,0.9725487977266312,1.6917097270488737,0.7737546481924381,-0.4345773309753649,1.3219656009921252,0.4865423555238481,0.6231707056615555
gemma,reaction,2,66,0.5142332415059687,0.6253443526170799,0.46,0.5552,0.5142332415059687,0.5142332415059687,0.6431922579147505,0.9725487977266312,1.6917097270488737,0.7737546481924381,-0.4345773309753649,1.3219656009921252,0.4865423555238481,0.6231707056615555
gemma,researcher,2,204,0.5738177623990772,0.7195309496347558,0.65,0.6176,0.556,0.5793999999999999,0.6431922579147505,0.9725487977266312,1.6917097270488737,0.7737546481924381,-0.4345773309753649,1.3219656009921252,0.4865423555238481,0.6231707056615555
gemma,theorem,2,62,0.6951092611862644,0.46618106139438087,0.65,0.6832,0.6951092611862644,0.6951092611862644,0.6431922579147505,0.9725487977266312,1.6917097270488737,0.7737546481924381,-0.4345773309753649,1.3219656009921252,0.4865423555238481,0.6231707056615555
gemma,algorithm,3,134,0.7687680997995099,0.3529739362887057,0.79,0.7712,0.7584,0.7687680997995099,0.6390889050871071,0.9370846003293991,1.6814130663871762,0.8459101059144045,-0.33417717770329114,1.2985580106732726,0.4921527566285632,0.6435401078780452
gemma,conjecture,3,70,0.45877551020408164,0.6228571428571428,0.22999999999999998,0.48800000000000004,0.45877551020408164,0.45877551020408164,0.6390889050871071,0.9370846003293991,1.6814130663871762,0.8459101059144045,-0.33417717770329114,1.2985580106732726,0.4921527566285632,0.6435401078780452
gemma,constant,3,56,0.5242346938775511,0.5459183673469388,0.51,0.4688,0.5242346938775511,0.5242346938775511,0.6390889050871071,0.9370846003293991,1.6814130663871762,0.8459101059144045,-0.33417717770329114,1.2985580106732726,0.4921527566285632,0.6435401078780452
gemma,effect,3,60,0.38888888888888884,0.7361111111111112,0.3,0.416,0.38888888888888884,0.38888888888888884,0.6390889050871071,0.9370846003293991,1.6814130663871762,0.8459101059144045,-0.33417717770329114,1.2985580106732726,0.4921527566285632,0.6435401078780452
gemma,element,3,140,0.5693877551020408,0.6384693877551021,0.68,0.616,0.5760000000000001,0.5693877551020408,0.6390889050871071,0.9370846003293991,1.6814130663871762,0.8459101059144045,-0.33417717770329114,1.2985580106732726,0.4921527566285632,0.6435401078780452
gemma,experiment,3,52,0.7544378698224852,0.6819526627218935,0.63,0.744,0.7544378698224852,0.7544378698224852,0.6390889050871071,0.9370846003293991,1.6814130663871762,0.8459101059144045,-0.33417717770329114,1.2985580106732726,0.4921527566285632,0.6435401078780452
gemma,law,3,80,0.675625,0.5265624999999999,0.6000000000000001,0.728,0.675625,0.675625,0.6390889050871071,0.9370846003293991,1.6814130663871762,0.8459101059144045,-0.33417717770329114,1.2985580106732726,0.4921527566285632,0.6435401078780452
gemma,paradox,3,58,0.4982164090368608,0.4845422116527943,0.6799999999999999,0.4576,0.4982164090368608,0.4982164090368608,0.6390889050871071,0.9370846003293991,1.6814130663871762,0.8459101059144045,-0.33417717770329114,1.2985580106732726,0.4921527566285632,0.6435401078780452
gemma,reaction,3,56,0.6147959183673469,0.5982142857142857,0.79,0.6784,0.6147959183673469,0.6147959183673469,0.6390889050871071,0.9370846003293991,1.6814130663871762,0.8459101059144045,-0.33417717770329114,1.2985580106732726,0.4921527566285632,0.6435401078780452
gemma,researcher,3,204,0.5107650903498655,0.6045271049596309,0.53,0.6944,0.5492,0.5018,0.6390889050871071,0.9370846003293991,1.6814130663871762,0.8459101059144045,-0.33417717770329114,1.2985580106732726,0.4921527566285632,0.6435401078780452
gemma,theorem,3,82,0.6740035693039856,0.49405116002379534,0.6699999999999999,0.6848,0.6740035693039856,0.6740035693039856,0.6390889050871071,0.9370846003293991,1.6814130663871762,0.8459101059144045,-0.33417717770329114,1.2985580106732726,0.4921527566285632,0.6435401078780452
gemma,algorithm,4,148,0.7348429510591673,0.703981008035062,0.6300000000000001,0.7264,0.7448,0.7348429510591673,0.641097545057982,0.9688608944416046,1.6646136224269865,0.8076130762076636,-0.35679752575715407,1.317542404875042,0.48658589066983304,0.6250897902589945
gemma,conjecture,4,66,0.45546372819100095,0.650137741046832,0.45,0.4976,0.45546372819100095,0.45546372819100095,0.641097545057982,0.9688608944416046,1.6646136224269865,0.8076130762076636,-0.35679752575715407,1.317542404875042,0.48658589066983304,0.6250897902589945
gemma,constant,4,46,0.44612476370510395,0.38657844990548207,0.45999999999999996,0.44612476370510395,0.44612476370510395,0.44612476370510395,0.641097545057982,0.9688608944416046,1.6646136224269865,0.8076130762076636,-0.35679752575715407,1.317542404875042,0.48658589066983304,0.6250897902589945
gemma,effect,4,68,0.4083044982698961,0.7491349480968857,0.32,0.4048,0.4083044982698961,0.4083044982698961,0.641097545057982,0.9688608944416046,1.6646136224269865,0.8076130762076636,-0.35679752575715407,1.317542404875042,0.48658589066983304,0.6250897902589945
