seed,condition,detector,whitened,auroc,fpr95,n_neg,n_pos,train_ms,n_params,structure,samples_per_sec
5,length+template+entropy,OneClassSVM · stats,False,0.6640812397424567,0.9241573033707865,356,356,2.145499995094724,1681,84SV,216498.92068184062
5,length+template+entropy,IsolationForest · stats,False,0.7153058325968944,0.7556179775280899,356,356,90.76549999008421,11066,100 trees,106284.5199978473
5,length+template+entropy,mean entropy,False,0.5905267642974372,0.7949438202247191,356,356,0.0,0,threshold,2390866.3733495693
5,length+template+entropy,perplexity,False,0.5653326600176746,0.8033707865168539,356,356,0.0,0,threshold,3807486.6753505026
5,length+template+entropy,n_tokens (control),False,0.5,0.9803370786516854,356,356,0.0,0,threshold,3942414.3333334676
6,length+template,FIS · stats,False,0.8073241061130334,0.8352941176470589,510,510,1048.5279000131413,75,4R/37MF/6ant,672601.3813478148
6,length+template,Mahalanobis · stats,False,0.8170203767781622,0.6901960784313725,510,510,1.1777999898185953,209,19f full cov,1048088.7911871016
6,length+template,OneClassSVM · stats,False,0.7119607843137254,0.9176470588235294,510,510,2.1711000008508563,1681,84SV,192039.7633883901
6,length+template,IsolationForest · stats,False,0.777035755478662,0.7215686274509804,510,510,95.27109999908134,11514,100 trees,152418.52308987489
6,length+template,mean entropy,False,0.8360092272202999,0.5568627450980392,510,510,0.0,0,threshold,2689873.374190751
6,length+template,perplexity,False,0.8136524413687043,0.5764705882352941,510,510,0.0,0,threshold,3421670.582847895
6,length+template,n_tokens (control),False,0.5,0.9549019607843138,510,510,0.0,0,threshold,4852521.411510856
6,length+template+entropy,FIS · stats,False,0.7114205237040043,0.9553072625698324,358,358,1048.5279000131413,75,4R/37MF/6ant,603913.6273993906
6,length+template+entropy,Mahalanobis · stats,False,0.7133750507162697,0.8463687150837989,358,358,1.1777999898185953,209,19f full cov,1392454.334888198
6,length+template+entropy,OneClassSVM · stats,False,0.5728831809244406,0.9413407821229051,358,358,2.1711000008508563,1681,84SV,222616.04952405446
6,length+template+entropy,IsolationForest · stats,False,0.6156877126182079,0.9106145251396648,358,358,95.27109999908134,11514,100 trees,133489.94177835603
6,length+template+entropy,mean entropy,False,0.5990527761305827,0.7262569832402235,358,358,0.0,0,threshold,3140351.0166540295
6,length+template+entropy,perplexity,False,0.5649714428388627,0.7849162011173184,358,358,0.0,0,threshold,3479105.7589007975
6,length+template+entropy,n_tokens (control),False,0.5,0.9776536312849162,358,358,0.0,0,threshold,3740856.80086685
