seed,condition,detector,whitened,auroc,fpr95,n_neg,n_pos,train_ms,n_params,structure,samples_per_sec
5,length+template+entropy,OneClassSVM · stats,False,0.6640812397424567,0.9241573033707865,356,356,3.5841999924741685,1681,84SV,249273.53620233302
5,length+template+entropy,IsolationForest · stats,False,0.7153058325968944,0.7556179775280899,356,356,120.14189999899827,11066,100 trees,154276.18040547014
5,length+template+entropy,mean entropy,False,0.5905267642974372,0.7949438202247191,356,356,0.0,0,threshold,2742680.918725371
5,length+template+entropy,perplexity,False,0.5653326600176746,0.8033707865168539,356,356,0.0,0,threshold,3461351.5720194606
5,length+template+entropy,n_tokens (control),False,0.5,0.9803370786516854,356,356,0.0,0,threshold,4022598.665764722
6,length+template,FIS · stats,True,0.8298923490965013,0.8235294117647058,510,510,823.6825000058161,51,2R/25MF/8ant,1041985.8990874556
6,length+template,Mahalanobis · stats,False,0.8170203767781622,0.6901960784313725,510,510,1.1002999963238835,209,19f full cov,1498897.866612676
6,length+template,OneClassSVM · stats,False,0.7119607843137254,0.9176470588235294,510,510,2.148800005670637,1681,84SV,207207.5733443015
6,length+template,IsolationForest · stats,False,0.777035755478662,0.7215686274509804,510,510,102.3717000061879,11514,100 trees,147541.69484432356
6,length+template,mean entropy,False,0.8360092272202999,0.5568627450980392,510,510,0.0,0,threshold,3650679.9906126084
6,length+template,perplexity,False,0.8136524413687043,0.5764705882352941,510,510,0.0,0,threshold,5175038.000042674
6,length+template,n_tokens (control),False,0.5,0.9549019607843138,510,510,0.0,0,threshold,5589040.874990282
6,length+template+entropy,FIS · stats,True,0.6686354982678443,0.946927374301676,358,358,823.6825000058161,51,2R/25MF/8ant,1105279.4079589003
6,length+template+entropy,Mahalanobis · stats,False,0.7133750507162697,0.8463687150837989,358,358,1.1002999963238835,209,19f full cov,1525026.5922832699
6,length+template+entropy,OneClassSVM · stats,False,0.5728831809244406,0.9413407821229051,358,358,2.148800005670637,1681,84SV,260942.4544698632
6,length+template+entropy,IsolationForest · stats,False,0.6156877126182079,0.9106145251396648,358,358,102.3717000061879,11514,100 trees,150249.71690877402
6,length+template+entropy,mean entropy,False,0.5990527761305827,0.7262569832402235,358,358,0.0,0,threshold,3045512.544201272
6,length+template+entropy,perplexity,False,0.5649714428388627,0.7849162011173184,358,358,0.0,0,threshold,4082098.135909249
6,length+template+entropy,n_tokens (control),False,0.5,0.9776536312849162,358,358,0.0,0,threshold,4729194.086595427
7,length+template,FIS · stats,True,0.8324113902953922,0.703187250996016,502,502,1812.5409000058426,121,2R/60MF/19ant,280650.752028791
7,length+template,Mahalanobis · stats,False,0.824387708131617,0.6912350597609562,502,502,1.3534999889088795,209,19f full cov,1626174.2768133946
7,length+template,OneClassSVM · stats,False,0.6973222647259568,0.954183266932271,502,502,3.3445999870309606,1701,85SV,159717.47177524658
7,length+template,IsolationForest · stats,False,0.8081974889287472,0.7330677290836654,502,502,109.53509999671951,11680,100 trees,91799.32157670199
7,length+template,mean entropy,False,0.8377763845018332,0.6115537848605578,502,502,0.0,0,threshold,2262790.1607586173
7,length+template,perplexity,False,0.8147489722385359,0.6374501992031872,502,502,0.0,0,threshold,2850653.0034683305
7,length+template,n_tokens (control),False,0.49999999999999994,0.954183266932271,502,502,0.0,0,threshold,3356736.7942926525
7,length+template+entropy,FIS · stats,True,0.7229073133270321,0.782608695652174,368,368,1812.5409000058426,121,2R/60MF/19ant,252660.48713166095
7,length+template+entropy,Mahalanobis · stats,False,0.7381187972589792,0.8260869565217391,368,368,1.3534999889088795,209,19f full cov,789953.8413267735
7,length+template+entropy,OneClassSVM · stats,False,0.5755257561436673,0.9646739130434783,368,368,3.3445999870309606,1701,85SV,240798.29829906466
7,length+template+entropy,IsolationForest · stats,False,0.6583840382797732,0.9239130434782609,368,368,109.53509999671951,11680,100 trees,148163.05975302885
7,length+template+entropy,mean entropy,False,0.6076470935727788,0.7282608695652174,368,368,0.0,0,threshold,2173014.4456519913
7,length+template+entropy,perplexity,False,0.5777927103024575,0.8043478260869565,368,368,0.0,0,threshold,2987012.9989646524
7,length+template+entropy,n_tokens (control),False,0.5,0.967391304347826,368,368,0.0,0,threshold,3498098.8363929014
