seed,condition,detector,whitened,auroc,fpr95,n_neg,n_pos,train_ms,n_params,structure,samples_per_sec
4,length+template,mean entropy,False,0.9674817898022893,0.12903225806451613,124,124,0.0,0,threshold,1222276.9688101325
4,length+template,perplexity,False,0.9417273673257024,0.1693548387096774,124,124,0.0,0,threshold,1814191.7513021145
4,length+template,n_tokens (control),False,0.5,0.9838709677419355,124,124,0.0,0,threshold,1890243.9753491434
4,length+template+entropy,FIS · stats,True,0.8225,0.6833333333333333,60,60,2376.166699992609,169,3R/84MF/19ant,64973.73956706315
4,length+template+entropy,Mahalanobis · stats,False,0.7519444444444444,0.8666666666666667,60,60,1.0387999936938286,209,19f full cov,206469.37825338406
4,length+template+entropy,OneClassSVM · stats,False,0.5461111111111111,1.0,60,60,1.3081000070087612,961,48SV,145932.14083110954
4,length+template+entropy,IsolationForest · stats,False,0.6205555555555556,0.9166666666666666,60,60,99.17640000639949,11776,100 trees,32274.548885813143
4,length+template+entropy,mean entropy,False,0.8716666666666667,0.25,60,60,0.0,0,threshold,788436.2951472708
4,length+template+entropy,perplexity,False,0.8058333333333334,0.43333333333333335,60,60,0.0,0,threshold,943396.1660647986
4,length+template+entropy,n_tokens (control),False,0.5,0.9666666666666667,60,60,0.0,0,threshold,1063829.7839156701
5,length+template,FIS · stats,True,0.9387913223140494,0.2803030303030303,132,132,783.9303000073414,59,3R/29MF/6ant,240590.53985077716
5,length+template,Mahalanobis · stats,False,0.9484044995408631,0.29545454545454547,132,132,1.5602000057697296,209,19f full cov,579328.5157446648
5,length+template,OneClassSVM · stats,False,0.9110422405876951,0.5681818181818182,132,132,1.9570000004023314,1041,52SV,272333.40516177187
5,length+template,IsolationForest · stats,False,0.909607438016529,0.553030303030303,132,132,106.32230000919662,12918,100 trees,73988.95769099878
5,length+template,mean entropy,False,0.9645316804407713,0.14393939393939395,132,132,0.0,0,threshold,1375716.47579347
5,length+template,perplexity,False,0.9410009182736456,0.29545454545454547,132,132,0.0,0,threshold,1726618.7038749019
5,length+template,n_tokens (control),False,0.5,0.9772727272727273,132,132,0.0,0,threshold,2051282.2034138546
5,length+template+entropy,FIS · stats,True,0.7990487514863257,0.5172413793103449,58,58,783.9303000073414,59,3R/29MF/6ant,159713.6168134307
5,length+template+entropy,Mahalanobis · stats,False,0.727705112960761,0.8275862068965517,58,58,1.5602000057697296,209,19f full cov,297283.45350508176
5,length+template+entropy,OneClassSVM · stats,False,0.595719381688466,0.9482758620689655,58,58,1.9570000004023314,1041,52SV,202337.34525996426
5,length+template+entropy,IsolationForest · stats,False,0.5841260404280618,0.9137931034482759,58,58,106.32230000919662,12918,100 trees,38247.22212927871
5,length+template+entropy,mean entropy,False,0.8587990487514864,0.3448275862068966,58,58,0.0,0,threshold,849194.7763709269
5,length+template+entropy,perplexity,False,0.7809155766944115,0.4482758620689655,58,58,0.0,0,threshold,1063244.7171114383
5,length+template+entropy,n_tokens (control),False,0.5,0.9655172413793104,58,58,0.0,0,threshold,1106870.2538956576
6,length+template,FIS · stats,True,0.95635986328125,0.171875,128,128,2594.258199998876,193,4R/96MF/19ant,154926.16712291553
6,length+template,Mahalanobis · stats,False,0.95062255859375,0.2421875,128,128,1.6208999877562746,209,19f full cov,517276.2179750467
6,length+template,OneClassSVM · stats,False,0.87261962890625,0.6796875,128,128,1.8192999996244907,961,48SV,221319.26961558725
6,length+template,IsolationForest · stats,False,0.9169921875,0.46875,128,128,108.96840000350494,12178,100 trees,63147.50878933887
6,length+template,mean entropy,False,0.9544677734375,0.21875,128,128,0.0,0,threshold,1012257.7899879602
6,length+template,perplexity,False,0.9189453125,0.3359375,128,128,0.0,0,threshold,741599.0845452377
6,length+template,n_tokens (control),False,0.5,0.9921875,128,128,0.0,0,threshold,1261083.7237200658
6,length+template+entropy,FIS · stats,True,0.8159486016628874,0.6507936507936508,63,63,2594.258199998876,193,4R/96MF/19ant,111980.09275146623
6,length+template+entropy,Mahalanobis · stats,False,0.7616528092718569,0.7142857142857143,63,63,1.6208999877562746,209,19f full cov,329153.60119359154
6,length+template+entropy,OneClassSVM · stats,False,0.5943562610229277,0.9841269841269841,63,63,1.8192999996244907,961,48SV,230811.50609301144
6,length+template+entropy,IsolationForest · stats,False,0.670697908793147,0.9047619047619048,63,63,108.96840000350494,12178,100 trees,45349.841674261326
6,length+template+entropy,mean entropy,False,0.8067523305618545,0.42857142857142855,63,63,0.0,0,threshold,973724.9157963631
6,length+template+entropy,perplexity,False,0.7178130511463845,0.47619047619047616,63,63,0.0,0,threshold,1232876.8040369465
6,length+template+entropy,n_tokens (control),False,0.5,0.9682539682539683,63,63,0.0,0,threshold,1218568.647284942
7,length+template,FIS · stats,True,0.948384,0.24,125,125,1059.276799991494,59,4R/29MF/6ant,321626.1433798174
7,length+template,Mahalanobis · stats,False,0.9367679999999999,0.32,125,125,2.1990999957779422,209,19f full cov,604448.7337722926
7,length+template,OneClassSVM · stats,False,0.8738560000000001,0.784,125,125,2.0413000020198524,981,49SV,307087.5814373689
7,length+template,IsolationForest · stats,False,0.909184,0.568,125,125,105.82490000524558,11636,100 trees,75560.66000777489
7,length+template,mean entropy,False,0.957824,0.184,125,125,0.0,0,threshold,1544163.102975341
7,length+template,perplexity,False,0.927744,0.288,125,125,0.0,0,threshold,1674480.8907916301
7,length+template,n_tokens (control),False,0.5,0.96,125,125,0.0,0,threshold,2095557.56514849
7,length+template+entropy,FIS · stats,True,0.829833984375,0.59375,64,64,1059.276799991494,59,4R/29MF/6ant,161779.57530934314
7,length+template+entropy,Mahalanobis · stats,False,0.7451171875,0.828125,64,64,2.1990999957779422,209,19f full cov,340063.76252635167
7,length+template+entropy,OneClassSVM · stats,False,0.5830078125,0.953125,64,64,2.0413000020198524,981,49SV,223658.9175080846
7,length+template+entropy,IsolationForest · stats,False,0.681640625,0.875,64,64,105.82490000524558,11636,100 trees,41935.589523687064
7,length+template+entropy,mean entropy,False,0.8193359375,0.359375,64,64,0.0,0,threshold,932944.627013616
7,length+template+entropy,perplexity,False,0.734375,0.46875,64,64,0.0,0,threshold,1159420.3252574594
7,length+template+entropy,n_tokens (control),False,0.5,0.984375,64,64,0.0,0,threshold,1119860.0447185587
